OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5304	581194	Zádolí	1	1	807	80	Jiří Šrůt, nezávislý kandidát	Jiří Šrůt, NK	NK	1	080	40	82.59	1
5304	581194	Zádolí	1	2	809	80	Jaroslav Havlík, nezávislý kandidát	Jaroslav Havlík, NK	NK	1	080	24	49.55	1
5304	581194	Zádolí	1	3	802	80	František Kohl, nezávislý kandidát	František Kohl, NK	NK	1	080	41	84.66	1
5304	581194	Zádolí	1	4	808	80	František Poslušný, nezávislý kandidát	František Poslušný, NK	NK	1	080	42	86.72	1
5304	581194	Zádolí	1	5	803	80	Josef Petr, nezávislý kandidát	Josef Petr, NK	NK	1	080	21	43.36	0
5304	581194	Zádolí	1	6	801	80	Bohumil Rejman, nezávislý kandidát	Bohumil Rejman, NK	NK	1	080	49	101.17	1
5304	581194	Zádolí	1	7	804	80	Jiří Blažek, nezávislý kandidát	Jiří Blažek, NK	NK	1	080	48	99.11	1
5304	581194	Zádolí	1	8	806	80	Dušan Kohl, nezávislý kandidát	Dušan Kohl, NK	NK	1	080	42	86.72	1
5304	581194	Zádolí	1	9	810	80	Zdeněk Kafka, nezávislý kandidát	Zdeněk Kafka, NK	NK	1	080	14	28.9	0
5304	581194	Zádolí	1	10	805	80	David Ranko, nezávislý kandidát	David Ranko, NK	NK	1	080	18	37.16	0
