OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3101	545201	Týn nad Vltavou	1	1	714	714	Strana svobodných občanů	Strana svobodných občanů	Svobodní	1	714	4576	8.62	2
3101	545201	Týn nad Vltavou	1	2	1093	1093	Koalice TOP09 a Zelených pro Týn a okolí	Koalice TOP09 a Zelených		2	005,721	2722	5.13	1
3101	545201	Týn nad Vltavou	1	3	156	156	Dělnická strana sociální spravedlnosti	Dělnic.str.sociální spravedl.	DSSS	1	156	664	1.25	0
3101	545201	Týn nad Vltavou	1	4	88	88	NEZÁVISLÍ	NEZÁVISLÍ	NEZ	1	088	2753	5.19	1
3101	545201	Týn nad Vltavou	1	5	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	5314	10.01	2
3101	545201	Týn nad Vltavou	1	6	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	8914	16.8	4
3101	545201	Týn nad Vltavou	1	7	525	525	Tejňáci	Tejňáci		2	080,1024	3389	6.38	1
3101	545201	Týn nad Vltavou	1	8	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	7979	15.04	3
3101	545201	Týn nad Vltavou	1	9	1013	1013	Politické hnutí OBRODA	Politické hnutí OBRODA	Obroda	1	1013	1622	3.05	0
3101	545201	Týn nad Vltavou	1	10	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	10401	19.6	5
3101	545201	Týn nad Vltavou	1	11	166	166	STAROSTOVÉ A NEZÁVISLÍ	STAROSTOVÉ A NEZÁVISLÍ	STAN	1	166	4708	8.87	2
