OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
4204	1	2	566985	Žatec	0	1	21	19517	zatec
4204	1	2	565971	Louny	0	1	30	18841	louny
4204	1	2	566616	Podbořany	0	1	21	6298	podborany
4204	1	2	566624	Postoloprty	0	1	21	5002	postoloprty
4204	1	1	566314	Kryry	0	1	13	2411	kryry
4204	1	1	566551	Peruc	0	1	15	2115	peruc
4204	1	1	566934	Vroutek	0	1	11	1930	vroutek
4204	1	1	566438	Lubenec	0	1	9	1526	lubenec
4204	1	1	542628	Černčice	0	1	15	1423	cerncice
4204	1	1	546861	Dobroměřice	0	1	9	1334	dobromerice
4204	1	1	566322	Lenešice	0	1	11	1333	lenesice
4204	1	1	566454	Měcholupy	0	1	9	1042	mecholupy
4204	1	1	542571	Cítoliby	0	1	15	964	citoliby
4204	1	1	566021	Blšany	0	1	11	919	blsany
4204	1	1	543128	Staňkovice	0	1	9	893	stankovice
4204	1	1	566349	Libčeves	0	1	9	892	libceves
4204	1	1	546011	Jimlín	0	1	9	751	jimlin
4204	1	1	566306	Krásný Dvůr	0	1	9	729	krasny-dvur
4204	1	1	566853	Tuchořice	0	1	9	694	tuchorice
4204	1	1	566357	Liběšice	0	1	9	662	libesice
4204	1	1	566560	Petrohrad	0	1	9	660	petrohrad
4204	1	1	566152	Domoušice	0	1	15	623	domousice
4204	1	1	566284	Koštice	0	1	7	606	kostice
4204	1	1	566217	Hřivice	0	1	11	603	hrivice
4204	1	1	566241	Chožov	0	1	9	595	chozov
4204	1	1	566519	Nové Sedlo	0	1	9	544	nove-sedlo
4204	1	1	566667	Ročov	0	1	15	544	rocov
4204	1	1	530590	Libočany	0	1	7	530	libocany
4204	1	1	566004	Blatno	0	1	7	525	blatno
4204	1	1	566403	Lipno	0	1	7	513	lipno
4204	1	1	566187	Holedeč	0	1	7	504	holedec
4204	1	1	566951	Výškov	0	1	9	485	vyskov
4204	1	1	566233	Chlumčany	0	1	7	483	chlumcany
4204	1	1	566713	Slavětín	0	1	7	450	slavetin
4204	1	1	567019	Žiželice	0	1	7	444	zizelice
4204	1	1	546879	Líšťany	0	1	9	422	listany
4204	1	1	566195	Hříškov	0	1	9	400	hriskov
4204	1	1	566721	Smolnice	0	1	9	384	smolnice
4204	1	1	566501	Nepomyšl	0	1	9	381	nepomysl
4204	1	1	566535	Panenský Týnec	0	1	9	380	panensky-tynec
4204	1	1	566896	Veltěže	0	1	7	369	velteze
4204	1	1	566063	Břvany	0	1	9	348	brvany
4204	1	1	565997	Bitozeves	0	1	11	344	bitozeves
4204	1	1	566527	Očihov	0	1	9	332	ocihov
4204	1	1	566381	Libořice	0	1	7	331	liborice
4204	1	1	566578	Pnětluky	0	1	7	328	pnetluky
4204	1	1	542580	Obora	0	1	7	323	obora
4204	1	1	566870	Velemyšleves	0	1	7	307	velemysleves
4204	1	1	566829	Toužetín	0	1	5	303	touzetin
4204	1	1	566977	Zbrašín	0	1	9	303	zbrasin
4204	1	1	530581	Čeradice	0	1	7	272	ceradice
4204	1	1	546887	Vršovice	0	1	7	262	vrsovice
4204	1	1	566586	Počedělice	0	1	7	260	pocedelice
4204	1	1	566012	Blažim	0	1	7	241	blazim
4204	1	1	566659	Raná	0	1	9	240	rana
4204	1	1	566918	Vinařice	0	1	7	224	vinarice
4204	1	1	542547	Blšany u Loun	0	1	5	221	blsany-u-loun
4204	1	1	566128	Deštnice	0	1	5	199	destnice
4204	1	1	543012	Žerotín	0	1	7	170	zerotin
4204	1	1	566926	Vrbno nad Lesy	0	1	5	160	vrbno-nad-lesy
4204	1	1	566411	Lišany	0	1	7	159	lisany
4204	1	1	546429	Chraberce	0	1	7	141	chraberce
4204	1	1	542555	Opočno	0	1	5	126	opocno
4204	1	1	566608	Podbořanský Rohozec	0	1	5	126	podboransky-rohozec
4204	1	1	530557	Kozly	0	1	7	110	kozly
4204	1	1	542636	Nová Ves	0	1	5	95	nova-ves
4204	1	1	530565	Želkovice	0	1	9	85	zelkovice
4204	1	1	530603	Zálužice	0	1	5	72	zaluzice
4204	1	1	546178	Úherce	0	1	7	69	uherce
4204	1	1	546895	Brodec	0	1	7	64	brodec
