OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	548120	Kejžlice	1	1	802	80	Michal Vacek, nezávislý kandidát	Michal Vacek, NK	NK	1	080	140	93.42	1
6103	548120	Kejžlice	1	2	804	80	Jana Kašparová, nezávislý kandidát	Jana Kašparová, NK	NK	1	080	122	81.41	1
6103	548120	Kejžlice	1	3	801	80	Miroslav Vodrážka, nezávislý kandidát	Miroslav Vodrážka, NK	NK	1	080	98	65.39	1
6103	548120	Kejžlice	1	4	803	80	Václav Zástěra, nezávislý kandidát	Václav Zástěra, NK	NK	1	080	127	84.74	1
6103	548120	Kejžlice	1	5	810	80	Zdeňka Loskotová, nezávislý kandidát	Zdeňka Loskotová, NK	NK	1	080	21	14.01	0
6103	548120	Kejžlice	1	6	807	80	Ladislav Brož, nezávislý kandidát	Ladislav Brož, NK	NK	1	080	95	63.39	0
6103	548120	Kejžlice	1	7	805	80	Gabriela Suková, nezávislý kandidát	Gabriela Suková, NK	NK	1	080	129	86.08	1
6103	548120	Kejžlice	1	8	806	80	Ondřej Kolčava, nezávislý kandidát	Ondřej Kolčava, NK	NK	1	080	99	66.06	1
6103	548120	Kejžlice	1	9	808	80	Jan Suk, nezávislý kandidát	Jan Suk, NK	NK	1	080	127	84.74	1
6103	548120	Kejžlice	1	10	809	80	Jaroslava Gruntorádová, nezávislý kandidát	Jaroslava Gruntorádová, NK	NK	1	080	48	32.03	0
6103	548120	Kejžlice	1	11	811	80	Jiří Štěpánek, nezávislý kandidát	Jiří Štěpánek, NK	NK	1	080	43	28.69	0
