OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3206	506664	Skořice	1	1	901	90	Sdružení  kandidátů	Sdružení kandidátů	SNK	1	080	826	100	7
3206	530361	Kařízek	1	1	901	90	Sdružení nezávislých kandidátů Kařízek	SNK Kařízek	SNK	1	080	156	100	7
3206	530379	Drahoňův Újezd	1	1	901	90	SNK Krásný Drahoňův Újezd	SNK Krásný Drahoňův Újezd	SNK	1	080	333	100	7
3206	540722	Smědčice	1	1	901	90	Nezávislí pro Smědčice 2018	Nezávislí pro Smědčice 2018	SNK	1	080	654	100	7
3206	540803	Chlum	1	1	810	80	Jiří Šticha	Jiří Šticha	NK	1	080	18	59.15	1
3206	540803	Chlum	1	2	809	80	Bohumil Svoboda	Bohumil Svoboda	NK	1	080	21	69.01	1
3206	540803	Chlum	1	3	807	80	Jiří Rys	Jiří Rys	NK	1	080	31	101.87	1
3206	540803	Chlum	1	4	806	80	Monika Pokorná	Monika Pokorná	NK	1	080	17	55.86	0
3206	540803	Chlum	1	5	808	80	Luboš Sebránek	Luboš Sebránek	NK	1	080	17	55.86	0
3206	540803	Chlum	1	6	805	80	Iveta Mašková	Iveta Mašková	NK	1	080	16	52.58	0
3206	540803	Chlum	1	7	804	80	Karel Krejcar	Karel Krejcar	NK	1	080	20	65.72	1
3206	540803	Chlum	1	8	803	80	Mgr. Eva Jonáková	Eva Jonáková	NK	1	080	29	95.3	1
3206	540803	Chlum	1	9	802	80	František Jansa	František Jansa	NK	1	080	21	69.01	1
3206	540803	Chlum	1	10	801	80	Ing. Bohumil Beneš	Bohumil Beneš	NK	1	080	23	75.58	1
3206	540927	Čilá	1	1	901	90	Sdružení nezávislých kandidátů Čilá	SNK Čilá	SNK	1	080	65	100	5
3206	541001	Hradiště	1	1	805	80	NK Ing. Jakub Dvořák	NK Ing.Jakub Dvořák	NK	1	080	12	71.42	1
3206	541001	Hradiště	1	2	804	80	NK Marie Somrová	NK Marie Somrová	NK	1	080	18	107.14	1
3206	541001	Hradiště	1	3	806	80	NK Ing. Pavel Šubrt	NK Ing.Pavel Šubrt	NK	1	080	14	83.33	1
3206	541001	Hradiště	1	4	802	80	NK Marie Benešová	NK Marie Benešová	NK	1	080	9	53.57	0
3206	541001	Hradiště	1	5	801	80	NK Jana Helclová	NK Jana Helclová	NK	1	080	14	83.33	1
3206	541001	Hradiště	1	6	803	80	NK Václav Chrz	NK Václav Chrz	NK	1	080	17	101.19	1
3206	541061	Zvíkovec	1	1	901	90	"SNK ""Zvíkovec 2022"""	"SNK ""Zvíkovec 2022"""	SNK	1	080	317	100	7
3206	541095	Bezděkov	1	1	901	90	BEZDĚKOV 2018	BEZDĚKOV 2018	SNK	1	080	227	57.46	3
3206	541095	Bezděkov	1	2	902	90	"""BUDOUCNOST 22"""	"""BUDOUCNOST 22"""	SNK	1	080	168	42.53	2
3206	541141	Chomle	1	1	808	80	Jiří Mareš	Jiří Mareš	NK	1	080	18	55.5	0
3206	541141	Chomle	1	2	801	80	Petr Vondráček	Petr Vondráček	NK	1	080	24	74	1
3206	541141	Chomle	1	3	802	80	Václav Novák	Václav Novák	NK	1	080	24	74	1
3206	541141	Chomle	1	4	807	80	Vladimír Tomášek	Vladimír Tomášek	NK	1	080	27	83.25	1
3206	541141	Chomle	1	5	806	80	Mgr. Jana Tomášková	Jana Tomášková	NK	1	080	32	98.67	1
3206	541141	Chomle	1	6	805	80	Milan Razím	Milan Razím	NK	1	080	30	92.51	1
3206	541141	Chomle	1	7	804	80	Barbora Razímová	Barbora Razímová	NK	1	080	36	111.01	1
3206	541141	Chomle	1	8	803	80	Marek Rusznyák	Marek Rusznyák	NK	1	080	36	111.01	1
3206	541150	Kamenný Újezd	1	1	901	90	Sdružení nezávislých kandidátů pro Kamenný Újezd	SNK pro Kamenný Újezd	SNK	1	080	2265	81.24	8
3206	541150	Kamenný Újezd	1	2	902	90	PRO Zdraví a Sport	PRO Zdraví a Sport	SNK	1	080	523	18.75	1
3206	541176	Svojkovice	1	1	902	90	Sdružení Svojkovice 2018	Sdružení Svojkovice 2018	SNK	1	080	461	37.11	3
3206	541176	Svojkovice	1	2	901	90	Společně pro rozvoj obce	Společně pro rozvoj obce	SNK	1	080	731	58.85	4
3206	541176	Svojkovice	1	3	801	80	Ivan Čech	Ivan Čech	NK	1	080	50	28.18	0
3206	541192	Nevid	1	1	901	90	NEZÁVISLÍ	NEZÁVISLÍ	SNK	1	080	416	100	7
3206	546488	Sirá	1	1	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	263	45.89	3
3206	546488	Sirá	1	2	901	90	SNK ALTERNATIVA	SNK ALTERNATIVA	SNK	1	080	310	54.1	4
3206	546526	Těškov	1	1	901	90	Sdružení nezávislých kandidátů Obec pro občany	SNK Obec pro občany	SNK	1	080	913	69.53	5
3206	546526	Těškov	1	2	902	90	Pro rozvoj obce Těškov	Pro rozvoj obce Těškov	SNK	1	080	400	30.46	2
3206	546534	Týček	1	1	809	80	NK Oldřich Benedikt	NK Oldřich Benedikt	NK	1	080	95	81.89	1
3206	546534	Týček	1	2	802	80	NK Zdeněk Hruška	NK Zdeněk Hruška	NK	1	080	129	111.2	1
3206	546534	Týček	1	3	807	80	NK Václava Fikarová	NK Václava Fikarová	NK	1	080	106	91.37	1
3206	546534	Týček	1	4	801	80	NK Pavel Jílek	NK Pavel Jílek	NK	1	080	53	45.68	0
3206	546534	Týček	1	5	806	80	NK Ing. Václav Vonásek	NK Ing. Václav Vonásek	NK	1	080	73	62.93	1
3206	546534	Týček	1	6	805	80	NK Ludmila Brožová	NK Ludmila Brožová	NK	1	080	27	23.27	0
3206	546534	Týček	1	7	808	80	NK Václav Procházka	NK Václav Procházka	NK	1	080	58	50	1
3206	546534	Týček	1	8	810	80	NK Jan Boubín	NK Jan Boubín	NK	1	080	106	91.37	1
3206	546534	Týček	1	9	811	80	NK Jaroslav Dvořák	NK Jaroslav Dvořák	NK	1	080	51	43.96	0
3206	546534	Týček	1	10	804	80	NK Antonín Dvořák	NK Antonín Dvořák	NK	1	080	63	54.31	1
3206	546534	Týček	1	11	803	80	NK Tomáš Hájek	NK Tomáš Hájek	NK	1	080	51	43.96	0
