OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	548561	Počátky	1	1	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	2094	15.49	2
6103	548561	Počátky	1	2	902	90	SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ POČÁTKY	SDRUŽ. NEZ. KANDIDÁTŮ  POČÁTKY	SNK	1	080	4762	35.24	6
6103	548561	Počátky	1	3	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	904	8.36	1
6103	548561	Počátky	1	4	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	2072	15.33	2
6103	548561	Počátky	1	5	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	1401	17.28	1
6103	548561	Počátky	1	6	901	90	MOP - sdružení nezávislých kandidátů	MOP - sdruž. nez. kandidátů	SNK	1	080	2277	16.85	3
