OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
4103	560537	Loket	1	1	1072	1072	Dělnická strana sociální spravedlnosti - Za bezpečný Loket!	DSSS - Za bezpečný Loket!		3	079,156,761	27	2.79	0
4103	560537	Loket	1	2	5	5	Strana zelených	Strana zelených	SZ	1	005	757	5.21	1
4103	560537	Loket	1	3	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	1288	8.87	1
4103	560537	Loket	1	4	470	470	NEZÁVISLÍ	NEZÁVISLÍ		2	080,166	1468	10.11	1
4103	560537	Loket	1	5	24	24	Konzervativní strana	Konzervativní strana	KONS	1	024	1631	11.24	2
4103	560537	Loket	1	6	902	90	LOPATA, LOketští PAtrioti a TAtínkové	LOPATA, LOketští PAtrioti a TA	SNK	1	080	1870	12.88	2
4103	560537	Loket	1	7	901	90	Domorodci	Domorodci	SNK	1	080	1204	8.29	1
4103	560537	Loket	1	8	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	1550	10.68	2
4103	560537	Loket	1	9	721	721	TOP 09	TOP 09	TOP 09	1	721	3564	24.56	4
4103	560537	Loket	1	10	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	1150	7.92	1
