OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6205	586137	Dolní Bojanovice	1	1	88	88	NEZÁVISLÍ	NEZÁVISLÍ	NEZ	1	088	3019	16.18	2
6205	586137	Dolní Bojanovice	1	2	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	3160	16.94	2
6205	586137	Dolní Bojanovice	1	3	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	5423	29.07	5
6205	586137	Dolní Bojanovice	1	4	903	90	NEZÁVISLÍ KANDIDÁTI PRO DOLNÍ BOJANOVICE	NEZ. KANDID. PRO D. BOJANOVICE	NKPDB	1	080	1351	7.24	1
6205	586137	Dolní Bojanovice	1	5	901	90	"""Nestraníci pro svou obec"""	"""Nestraníci pro svou obec"""	"""NPSO"""	1	080	3326	17.83	3
6205	586137	Dolní Bojanovice	1	6	902	90	Dolní Bojanovice 2006	Dolní Bojanovice 2006	DB2006	1	080	2372	12.71	2
