OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
3103	1	2	545881	Jindřichův Hradec	0	1	27	21698	jindrichuv-hradec
3103	1	2	547336	Třeboň	0	1	25	8481	trebon
3103	1	2	546127	Dačice	0	1	21	7611	dacice
3103	1	2	547280	Suchdol nad Lužnicí	0	1	17	3621	suchdol-nad-luznici
3103	1	2	546089	České Velenice	0	1	15	3407	ceske-velenice
3103	1	2	546798	Nová Bystřice	0	1	15	3351	nova-bystrice
3103	1	2	547166	Slavonice	0	1	15	2505	slavonice
3103	1	1	547263	Studená	0	1	13	2399	studena
3103	1	2	546801	Nová Včelnice	0	1	11	2309	nova-vcelnice
3103	1	2	546542	Kardašova Řečice	0	1	15	2259	kardasova-recice
3103	1	6	546461	Chlum u Třeboně	0	1	15	2030	chlum-u-trebone
3103	1	2	546674	Lomnice nad Lužnicí	0	1	15	1773	lomnice-nad-luznici
3103	1	1	546615	Kunžak	0	1	11	1482	kunzak
3103	1	2	547239	Strmilov	0	1	15	1433	strmilov
3103	1	1	546500	Jarošov nad Nežárkou	0	1	15	1114	jarosov-nad-nezarkou
3103	1	1	546097	Český Rudolec	0	1	15	933	cesky-rudolec
3103	1	2	547221	Stráž nad Nežárkou	0	1	15	856	straz-nad-nezarkou
3103	1	2	546151	Deštná	0	1	9	766	destna
3103	1	1	546038	Budíškovice	0	1	11	748	budiskovice
3103	1	1	546101	Číměř	0	1	13	710	cimer
3103	1	1	547441	Volfířov	0	1	11	709	volfirov
3103	1	1	546666	Lodhéřov	0	1	7	670	lodherov
3103	1	1	546844	Novosedly nad Nežárkou	0	1	11	657	novosedly-nad-nezarkou
3103	1	1	546143	Dešná	0	1	11	619	desna
3103	1	1	546968	Pluhův Žďár	0	1	11	618	pluhuv-zdar
3103	1	1	546364	Horní Pěna	0	1	9	593	horni-pena
3103	1	1	508152	Střížovice	0	1	9	592	strizovice
3103	1	1	547069	Rapšach	0	1	7	592	rapsach
3103	1	1	546623	Lásenice	0	1	9	579	lasenice
3103	1	1	547204	Staré Hobzí	0	1	15	554	stare-hobzi
3103	1	1	546917	Písečné	0	1	11	546	pisecne
3103	1	1	546054	Cizkrajov	0	1	9	543	cizkrajov
3103	1	1	547085	Rodvínov	0	1	7	539	rodvinov
3103	1	1	546712	Majdalena	0	1	11	511	majdalena
3103	1	1	546992	Popelín	0	1	9	500	popelin
3103	1	1	547212	Staré Město pod Landštejnem	0	1	9	490	stare-mesto-pod-landstejnem
3103	1	1	561703	Člunek	0	1	9	485	clunek
3103	1	1	509078	Plavsko	0	1	9	478	plavsko
3103	1	1	507717	Peč	0	1	9	448	pec
3103	1	1	561711	Blažejov	0	1	9	440	blazejov
3103	1	1	508501	Lužnice	0	1	9	436	luznice
3103	1	1	547247	Stříbřec	0	1	9	432	stribrec
3103	1	1	546402	Hospříz	0	1	9	424	hospriz
3103	1	1	562840	Domanín	0	1	9	383	domanin
3103	1	1	562386	Hamr	0	1	7	345	hamr
3103	1	1	562360	Nová Ves nad Lužnicí	0	1	7	337	nova-ves-nad-luznici
3103	1	1	509141	Dvory nad Lužnicí	0	1	7	328	dvory-nad-luznici
3103	1	1	546445	Hříšice	0	1	9	326	hrisice
3103	1	1	562467	Dolní Pěna	0	1	7	325	dolni-pena
3103	1	1	509108	Kostelní Radouň	0	1	7	307	kostelni-radoun
3103	1	1	562327	Třebětice	0	1	7	305	trebetice
3103	1	1	561088	Příbraz	0	1	7	253	pribraz
3103	1	1	547468	Zahrádky	0	1	7	238	zahradky
3103	1	1	546381	Horní Radouň	0	1	7	235	horni-radoun
3103	1	1	508004	Roseč	0	1	7	220	rosec
3103	1	1	546020	Budeč	0	1	7	218	budec
3103	1	1	562599	Velký Ratmírov	0	1	7	217	velky-ratmirov
3103	1	1	562378	Staňkov	0	1	7	215	stankov
3103	1	1	546291	Hatín	0	1	7	212	hatin
3103	1	1	562815	Dunajovice	0	1	7	212	dunajovice
3103	1	1	509116	Červený Hrádek	0	1	9	210	cerveny-hradek
3103	1	1	509191	Cep	0	1	7	202	cep
3103	1	1	507628	Pleše	0	1	9	198	plese
3103	1	1	562475	Okrouhlá Radouň	0	1	7	196	okrouhla-radoun
3103	1	1	507784	Ratiboř	0	1	7	193	ratibor
3103	1	1	561053	Bednáreček	0	1	7	182	bednarecek
3103	1	1	561070	Pístina	0	1	7	180	pistina
3103	1	1	562688	Klec	0	1	7	175	klec
3103	1	1	508357	Kostelní Vydří	0	1	7	170	kostelni-vydri
3103	1	1	562807	Halámky	0	1	5	169	halamky
3103	1	1	562637	Frahelž	0	1	7	161	frahelz
3103	1	1	561061	Horní Skrýchov	0	1	7	155	horni-skrychov
3103	1	1	562602	Dolní Žďár	0	1	7	155	dolni-zdar
3103	1	1	562319	Horní Slatina	0	1	7	152	horni-slatina
3103	1	1	561029	Světce	0	1	5	142	svetce
3103	1	1	507733	Březina	0	1	7	132	brezina
3103	1	1	562734	Nová Olešná	0	1	5	127	nova-olesna
3103	1	1	562629	Vydří	0	1	7	126	vydri
3103	1	1	562459	Polště	0	1	7	117	polste
3103	1	1	507695	Záhoří	0	1	7	114	zahori
3103	1	1	562670	Ponědraž	0	1	7	114	ponedraz
3103	1	1	562769	Jilem	0	1	7	112	jilem
3103	1	1	598658	Horní Meziříčko	0	1	5	111	horni-meziricko
3103	1	1	561045	Smržov	0	1	7	109	smrzov
3103	1	1	562548	Bednárec	0	1	7	109	bednarec
3103	1	1	562726	Báňovice	0	1	7	106	banovice
3103	1	1	562742	Bořetín	0	1	7	104	boretin
3103	1	1	529761	Žďár	0	1	7	97	zdar
3103	1	1	562785	Horní Němčice	0	1	7	92	horni-nemcice
3103	1	1	546305	Heřmaneč	0	1	7	91	hermanec
3103	1	1	562831	Hrachoviště	0	1	5	84	hrachoviste
3103	1	1	561037	Vícemil	0	1	5	82	vicemil
3103	1	1	508683	Záblatí	0	1	7	81	zablati
3103	1	1	507610	Doňov	0	1	7	79	donov
3103	1	1	507652	Višňová	0	1	7	77	visnova
3103	1	1	562653	Ponědrážka	0	1	7	77	ponedrazka
3103	1	1	562424	Županovice	0	1	5	74	zupanovice
3103	1	1	562491	Kačlehy	0	1	7	74	kaclehy
3103	1	1	507644	Újezdec	0	1	7	71	ujezdec
3103	1	1	529753	Dívčí Kopy	0	1	5	65	divci-kopy
3103	1	1	598631	Kamenný Malíkov	0	1	5	63	kamenny-malikov
3103	1	1	598640	Vlčetínec	0	1	5	54	vlcetinec
3103	1	1	562696	Hadravova Rosička	0	1	5	53	hadravova-rosicka
3103	1	1	560995	Rosička	0	1	5	52	rosicka
3103	1	1	560987	Drunče	0	1	5	50	drunce
3103	1	1	562416	Dobrohošť	0	1	7	48	dobrohost
