OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6104	590479	Číhalín	1	1	803	80	JANA NAVRKALOVÁ	JANA NAVRKALOVÁ	NK	1	080	58	56.18	0
6104	590479	Číhalín	1	2	804	80	MILAN DOLEŽAL	MILAN DOLEŽAL	NK	1	080	75	72.65	1
6104	590479	Číhalín	1	3	807	80	VÍT SVOBODA	VÍT SVOBODA	NK	1	080	72	69.75	1
6104	590479	Číhalín	1	4	802	80	Ing. FRANTIŠEK HOLUB	Ing. FRANTIŠEK HOLUB	NK	1	080	98	94.94	1
6104	590479	Číhalín	1	5	811	80	Ing. JAN SVOBODA	Ing. JAN SVOBODA	NK	1	080	78	75.56	1
6104	590479	Číhalín	1	6	809	80	ZDENĚK ŠTVERÁČEK	ZDENĚK ŠTVERÁČEK	NK	1	080	99	95.9	1
6104	590479	Číhalín	1	7	806	80	DRAHOMÍRA PALÁNOVÁ	DRAHOMÍRA PALÁNOVÁ	NK	1	080	72	69.75	1
6104	590479	Číhalín	1	8	801	80	MICHAL VELEBA	MICHAL VELEBA	NK	1	080	88	85.25	1
6104	590479	Číhalín	1	9	805	80	JAN SVOBODA	JAN SVOBODA	NK	1	080	48	46.5	0
6104	590479	Číhalín	1	10	812	80	MIROSLAVA SVOBODOVÁ	MIROSLAVA SVOBODOVÁ	NK	1	080	72	69.75	0
6104	590479	Číhalín	1	11	808	80	JAN SVOBODA	JAN SVOBODA	NK	1	080	76	73.62	1
6104	590479	Číhalín	1	12	810	80	EVA RAMBOUSKOVÁ	EVA RAMBOUSKOVÁ	NK	1	080	93	90.09	1
