OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
7204	585131	Březová	1	1	902	90	Sdružení nezávislých kandidátů - společenské organizace	SNK - společenské organizace	SNK-SO	1	080	1223	56.88	5
7204	585131	Březová	1	2	901	90	Sdružení nezávislých kandidátů	Sdružení nezávislých kandidátů	SNK	1	080	927	55.43	4
