OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
2108	1	2	537004	Nymburk	0	1	21	14298	nymburk
2108	1	2	537683	Poděbrady	0	1	27	13250	podebrady
2108	1	2	537454	Lysá nad Labem	0	1	15	8294	lysa-nad-labem
2108	1	2	537501	Milovice	0	1	15	6606	milovice
2108	1	2	537764	Sadská	0	1	15	3079	sadska
2108	1	2	537489	Městec Králové	0	1	15	2876	mestec-kralove
2108	1	1	537331	Kostomlaty nad Labem	0	1	15	1662	kostomlaty-nad-labem
2108	1	1	537756	Rožďalovice	0	1	11	1610	rozdalovice
2108	1	1	537411	Křinec	0	1	11	1344	krinec
2108	1	1	537438	Libice nad Cidlinou	0	1	15	1299	libice-nad-cidlinou
2108	1	1	537446	Loučeň	0	1	11	1123	loucen
2108	1	1	537721	Přerov nad Labem	0	1	7	1077	prerov-nad-labem
2108	1	1	537357	Kounice	0	1	9	1020	kounice
2108	1	1	537781	Semice	0	1	7	946	semice
2108	1	1	537021	Běrunice	0	1	11	894	berunice
2108	1	1	537586	Opolany	0	1	9	822	opolany
2108	1	1	537128	Dymokury	0	1	11	799	dymokury
2108	1	1	537039	Bobnice	0	1	9	794	bobnice
2108	1	1	537811	Sokoleč	0	1	7	784	sokolec
2108	1	1	537896	Třebestovice	0	1	7	771	trebestovice
2108	1	1	537314	Kostelní Lhota	0	1	9	755	kostelni-lhota
2108	1	1	537373	Kovanice	0	1	9	736	kovanice
2108	1	1	537390	Krchleby	0	1	11	711	krchleby
2108	1	1	537152	Hořátev	0	1	9	677	horatev
2108	1	1	537985	Všechlapy	0	1	9	595	vsechlapy
2108	1	1	537055	Budiměřice	0	1	7	572	budimerice
2108	1	1	537888	Tatce	0	1	9	560	tatce
2108	1	1	537632	Pátek	0	1	7	541	patek
2108	1	1	537276	Kamenné Zboží	0	1	7	539	kamenne-zbozi
2108	1	1	537616	Oskořínek	0	1	7	537	oskorinek
2108	1	1	537675	Pňov-Předhradí	0	1	7	526	pnov-predhradi
2108	1	1	537853	Straky	0	1	11	514	straky
2108	1	1	599638	Hrubý Jeseník	0	1	7	511	hruby-jesenik
2108	1	1	537802	Sloveč	0	1	7	510	slovec
2108	1	1	537110	Dvory	0	1	7	503	dvory
2108	1	1	537292	Kněžice	0	1	7	500	knezice
2108	1	1	537233	Chrást	0	1	7	494	chrast
2108	1	1	537080	Činěves	0	1	9	483	cineves
2108	1	1	537837	Stará Lysá	0	1	7	480	stara-lysa
2108	1	1	537772	Sány	0	1	9	458	sany
2108	1	1	538035	Žehuň	0	1	7	435	zehun
2108	1	1	537179	Hradištko	0	1	9	427	hradistko
2108	1	1	537659	Písková Lhota	0	1	7	410	piskova-lhota
2108	1	1	537624	Ostrá	0	1	7	409	ostra
2108	1	1	537578	Opočnice	0	1	7	408	opocnice
2108	1	1	537861	Stratov	0	1	7	407	stratov
2108	1	1	537217	Choťánky	0	1	7	405	chotanky
2108	1	1	537462	Mcely	0	1	7	375	mcely
2108	1	1	537667	Písty	0	1	7	368	pisty
2108	1	1	599620	Chleby	0	1	7	366	chleby
2108	1	1	537349	Košík	0	1	7	340	kosik
2108	1	1	537403	Křečkov	0	1	7	325	kreckov
2108	1	1	537942	Vestec	0	1	9	322	vestec
2108	1	1	537225	Chotěšice	0	1	9	321	chotesice
2108	1	1	537047	Bříství	0	1	7	316	bristvi
2108	1	1	534471	Záhornice	0	1	9	312	zahornice
2108	1	1	537900	Úmyslovice	0	1	7	306	umyslovice
2108	1	1	537250	Jíkev	0	1	7	298	jikev
2108	1	1	537993	Vykáň	0	1	7	293	vykan
2108	1	1	537268	Jizbice	0	1	7	288	jizbice
2108	1	1	537497	Milčice	0	1	7	280	milcice
2108	1	1	537551	Odřepsy	0	1	5	275	odrepsy
2108	1	1	534943	Kouty	0	1	7	253	kouty
2108	1	1	529630	Kostomlátky	0	1	9	248	kostomlatky
2108	1	1	537161	Hradčany	0	1	7	233	hradcany
2108	1	1	537098	Dlouhopolsko	0	1	7	226	dlouhopolsko
2108	1	1	534871	Velenka	0	1	7	224	velenka
2108	1	1	534862	Zvěřínek	0	1	7	218	zverinek
2108	1	1	534706	Chroustov	0	1	7	213	chroustov
2108	1	1	534919	Netřebice	0	1	7	210	netrebice
2108	1	1	599671	Čilec	0	1	6	210	cilec
2108	1	1	536083	Velenice	0	1	7	205	velenice
2108	1	1	551481	Kněžičky	0	1	7	190	knezicky
2108	1	1	537101	Dobšice	0	1	7	186	dobsice
2108	1	1	534994	Choťovice	0	1	7	181	chotovice
2108	1	1	599697	Zbožíčko	0	1	7	180	zbozicko
2108	1	1	537799	Senice	0	1	5	178	senice
2108	1	1	599611	Vrbice	0	1	7	178	vrbice
2108	1	1	534757	Seletice	0	1	7	164	seletice
2108	1	1	534889	Starý Vestec	0	1	9	159	stary-vestec
2108	1	1	599590	Podmoky	0	1	6	153	podmoky
2108	1	1	599581	Jiřice	0	1	7	140	jirice
2108	1	1	537560	Okřínek	0	1	7	138	okrinek
2108	1	1	503410	Žitovlice	0	1	5	129	zitovlice
2108	1	1	599662	Oseček	0	1	7	110	osecek
2108	1	1	599301	Černíky	0	1	5	97	cerniky
2108	1	1	537951	Vlkov pod Oškobrhem	0	1	5	96	vlkov-pod-oskobrhem
2108	1	1	534854	Hořany	0	1	7	89	horany
2108	1	1	537306	Kolaje	0	1	5	89	kolaje
2108	1	1	599654	Nový Dvůr	0	1	7	76	novy-dvur
