OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5204	576271	Dobruška	1	1	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	3879	10.23	1
5204	576271	Dobruška	1	2	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	3783	9.97	1
5204	576271	Dobruška	1	3	901	90	Veřejnost za všestranný rozvoj Dobrušky	Veřejnost za všestr.rozv.Dobr.	VZVRD	1	080	6641	17.51	3
5204	576271	Dobruška	1	4	721	721	TOP 09	TOP 09	TOP 09	1	721	3911	10.31	2
5204	576271	Dobruška	1	5	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	8180	21.57	4
5204	576271	Dobruška	1	6	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	3813	10.05	1
5204	576271	Dobruška	1	7	770	770	VÝCHODOČEŠI	VÝCHODOČEŠI	VČ	1	770	3539	9.33	1
5204	576271	Dobruška	1	8	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	4160	10.97	2
