OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6105	596256	Nové Veselí	1	1	901	90	Sdružení nezávislých kandidátů za Nové Veselí	Sdruž.nez.kand.za Nové Veselí	SNK	1	080	2320	23.65	4
6105	596256	Nové Veselí	1	2	902	90	Sdružení nezávislých	Sdružení nezávislých	SNK	1	080	2462	25.09	4
6105	596256	Nové Veselí	1	3	724	724	Strana Práv Občanů ZEMANOVCI	Strana Práv Občanů ZEMANOVCI	SPOZ	1	724	2159	22.01	3
6105	596256	Nové Veselí	1	4	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	2868	29.23	4
