OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
2109	1	6	505781	Zápy	0	1	7	876	zapy
2109	1	1	513628	Klokočná	0	1	7	278	klokocna
2109	1	1	513644	Zlatá	0	1	7	390	zlata
2109	1	1	529656	Pětihosty	0	1	7	246	petihosty
2109	1	1	531553	Konětopy	0	1	7	315	konetopy
2109	1	1	533254	Černé Voděrady	0	1	7	340	cerne-voderady
2109	1	1	533378	Jevany	0	1	9	783	jevany
2109	1	2	533416	Kostelec nad Černými lesy	0	1	15	3773	kostelec-nad-cernymi-lesy
2109	1	1	533432	Kozojedy	0	1	9	951	kozojedy
2109	1	1	533548	Nučice	0	1	7	366	nucice
2109	1	1	533564	Oleška	0	1	15	964	oleska
2109	1	1	533718	Stříbrná Skalice	0	1	13	1494	stribrna-skalice
2109	1	1	533874	Vlkančice	0	1	9	210	vlkancice
2109	1	1	533904	Vyžlovka	0	1	9	730	vyzlovka
2109	1	1	534684	Borek	0	1	7	311	borek
2109	1	1	534781	Dřísy	0	1	9	985	drisy
2109	1	1	534960	Křenek	0	1	7	301	krenek
2109	1	1	534986	Lhota	0	1	7	479	lhota
2109	1	1	535362	Záryby	0	1	7	1046	zaryby
2109	1	1	536130	Kostelní Hlavno	0	1	7	488	kostelni-hlavno
2109	1	1	538043	Babice	0	1	11	1311	babice
2109	1	1	538051	Bašť	0	1	15	2851	bast
2109	1	1	538086	Bořanovice	0	1	9	908	boranovice
2109	1	2	538094	Brandýs nad Labem-Stará Boleslav	0	1	21	18755	brandys-nad-labem-stara-boleslav
2109	1	1	538108	Brázdim	0	1	9	684	brazdim
2109	1	2	538132	Čelákovice	0	1	21	12008	celakovice
2109	1	1	538141	Čestlice	0	1	9	684	cestlice
2109	1	1	538167	Dobřejovice	0	1	9	1210	dobrejovice
2109	1	1	538191	Dřevčice	0	1	11	768	drevcice
2109	1	1	538221	Horoušany	0	1	9	1579	horousany
2109	1	1	538230	Hovorčovice	0	1	11	2496	hovorcovice
2109	1	1	538248	Hrusice	0	1	9	882	hrusice
2109	1	1	538256	Husinec	0	1	9	1497	husinec
2109	1	1	538264	Jenštejn	0	1	9	1360	jenstejn
2109	1	1	538272	Jirny	0	1	13	2988	jirny
2109	1	1	538281	Kaliště	0	1	7	339	kaliste
2109	1	1	538299	Kamenice	0	1	15	4782	kamenice
2109	1	2	538311	Klecany	0	1	15	3601	klecany
2109	1	1	538329	Klíčany	0	1	7	558	klicany
2109	1	1	538370	Kostelec u Křížků	0	1	7	756	kostelec-u-krizku
2109	1	1	538418	Křížkový Újezdec	0	1	7	285	krizkovy-ujezdec
2109	1	1	538426	Kunice	0	1	11	1734	kunice
2109	1	1	538442	Líbeznice	0	1	15	3030	libeznice
2109	1	1	538451	Louňovice	0	1	9	1169	lounovice
2109	1	1	538469	Máslovice	0	1	7	383	maslovice
2109	1	1	538477	Měšice	0	1	15	2037	mesice
2109	1	1	538485	Mirošovice	0	1	9	1455	mirosovice
2109	1	2	538493	Mnichovice	0	1	11	3964	mnichovice
2109	1	1	538507	Mochov	0	1	11	1346	mochov
2109	1	1	538515	Mratín	0	1	7	1395	mratin
2109	1	1	538523	Mukařov	0	1	15	2772	mukarov
2109	1	6	538540	Nehvizdy	0	1	15	3833	nehvizdy
2109	1	1	538558	Nová Ves	0	1	7	1417	nova-ves
2109	1	1	538566	Nový Vestec	0	1	7	490	novy-vestec
2109	1	2	538574	Odolena Voda	0	1	15	6163	odolena-voda
2109	1	1	538582	Ondřejov	0	1	15	1804	ondrejov
2109	1	1	538604	Panenské Břežany	0	1	7	621	panenske-brezany
2109	1	1	538612	Petříkov	0	1	7	604	petrikov
2109	1	1	538621	Podolanka	0	1	7	586	podolanka
2109	1	1	538639	Polerady	0	1	7	483	polerady
2109	1	1	538655	Předboj	0	1	7	1226	predboj
2109	1	1	538671	Přezletice	0	1	7	2024	prezletice
2109	1	1	538698	Radějovice	0	1	9	500	radejovice
2109	1	1	538701	Radonice	0	1	15	1074	radonice
2109	1	2	538728	Říčany	0	1	21	16182	ricany
2109	1	1	538752	Senohraby	0	1	9	1244	senohraby
2109	1	1	538761	Sibřina	0	1	9	942	sibrina
2109	1	1	538779	Sluhy	0	1	7	726	sluhy
2109	1	1	538787	Sluštice	0	1	9	682	slustice
2109	1	1	538809	Strančice	0	1	15	2594	strancice
2109	1	1	538825	Struhařov	0	1	9	944	struharov
2109	1	1	538833	Sulice	0	1	13	2280	sulice
2109	1	1	538841	Světice	0	1	9	1302	svetice
2109	1	1	538850	Svojetice	0	1	9	1219	svojetice
