OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
3102	1	1	500194	Polná na Šumavě	0	1	7	202	polna-na-sumave
3102	1	1	513661	Nová Ves	0	1	5	408	nova-ves
3102	1	1	536229	Chlumec	0	1	7	101	chlumec
3102	1	1	536237	Zvíkov	0	1	7	95	zvikov
3102	1	1	536245	Srnín	0	1	7	324	srnin
3102	1	1	536253	Bohdalovice	0	1	5	308	bohdalovice
3102	1	1	536296	Malšín	0	1	7	154	malsin
3102	1	1	536300	Věžovatá Pláně	0	1	7	162	vezovata-plane
3102	1	2	545392	Český Krumlov	0	1	23	12461	cesky-krumlov
3102	1	1	545406	Benešov nad Černou	0	1	11	1383	benesov-nad-cernou
3102	1	6	545414	Besednice	0	1	11	805	besednice
3102	1	1	545431	Brloh	0	1	9	1076	brloh
3102	1	1	545449	Bujanov	0	1	9	577	bujanov
3102	1	1	545457	Černá v Pošumaví	0	1	9	791	cerna-v-posumavi
3102	1	1	545465	Dolní Dvořiště	0	1	9	1357	dolni-dvoriste
3102	1	1	545473	Dolní Třebonín	0	1	15	1351	dolni-trebonin
3102	1	6	545481	Frymburk	0	1	9	1304	frymburk
3102	1	1	545490	Holubov	0	1	9	1089	holubov
3102	1	1	545503	Horní Dvořiště	0	1	9	455	horni-dvoriste
3102	1	2	545511	Horní Planá	0	1	15	1993	horni-plana
3102	1	6	545520	Hořice na Šumavě	0	1	9	880	horice-na-sumave
3102	1	1	545546	Chvalšiny	0	1	9	1244	chvalsiny
3102	1	1	545554	Kájov	0	1	15	1870	kajov
3102	1	2	545562	Kaplice	0	1	21	6984	kaplice
3102	1	6	545571	Křemže	0	1	15	2918	kremze
3102	1	1	545597	Lipno nad Vltavou	0	1	7	639	lipno-nad-vltavou
3102	1	1	545601	Loučovice	0	1	11	1503	loucovice
3102	1	1	545619	Malonty	0	1	11	1404	malonty
3102	1	1	545627	Mirkovice	0	1	9	468	mirkovice
3102	1	1	545643	Netřebice	0	1	9	463	netrebice
3102	1	1	545660	Omlenice	0	1	11	574	omlenice
3102	1	1	545694	Pohorská Ves	0	1	9	247	pohorska-ves
3102	1	1	545716	Přední Výtoň	0	1	7	191	predni-vyton
3102	1	6	545724	Přídolí	0	1	11	675	pridoli
3102	1	1	545732	Přísečná	0	1	7	183	prisecna
3102	1	2	545767	Rožmberk nad Vltavou	0	1	7	373	rozmberk-nad-vltavou
3102	1	1	545775	Rožmitál na Šumavě	0	1	9	446	rozmital-na-sumave
3102	1	1	545805	Soběnov	0	1	7	382	sobenov
3102	1	1	545813	Světlík	0	1	9	232	svetlik
3102	1	2	545821	Velešín	0	1	15	3796	velesin
3102	1	2	545830	Větřní	0	1	17	3758	vetrni
3102	1	2	545848	Vyšší Brod	0	1	15	2549	vyssi-brod
3102	1	1	545864	Zlatá Koruna	0	1	15	786	zlata-koruna
3102	1	1	545872	Zubčice	0	1	7	439	zubcice
3102	1	1	551538	Střítež	0	1	7	414	stritez
3102	1	1	598623	Mojné	0	1	7	282	mojne
