OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6104	590347	Bochovice	1	1	809	80	Stanislav Šoukal, nezávislý kandidát	Stanislav Šoukal, NK	NK	1	080	33	39.62	0
6104	590347	Bochovice	1	2	813	80	Karel Šoukal, nezávislý kandidát	Karel Šoukal, NK	NK	1	080	64	76.84	1
6104	590347	Bochovice	1	3	812	80	Jiří Doležal, nezávislý kandidát	Jiří Doležal, NK	NK	1	080	23	27.61	0
6104	590347	Bochovice	1	4	810	80	Václav Trojan, nezávislý kandidát	Václav Trojan, NK	NK	1	080	49	58.83	1
6104	590347	Bochovice	1	5	805	80	Milan Vlach, nezávislý kandidát	Milan Vlach, NK	NK	1	080	59	70.84	1
6104	590347	Bochovice	1	6	804	80	Václav Jirovský, nezávislý kandidát	Václav Jirovský, NK	NK	1	080	55	66.03	1
6104	590347	Bochovice	1	7	802	80	Anna Hnízdilová, nezávislý kandidát	Anna Hnízdilová, NK	NK	1	080	50	60.03	1
6104	590347	Bochovice	1	8	808	80	Zdeněk Jura, nezávislý kandidát	Zdeněk Jura, NK	NK	1	080	44	52.83	0
6104	590347	Bochovice	1	9	806	80	Karel Solař, nezávislý kandidát	Karel Solař, NK	NK	1	080	51	61.23	1
6104	590347	Bochovice	1	10	801	80	Jan Vochyán, nezávislý kandidát	Jan Vochyán, NK	NK	1	080	40	48.02	0
6104	590347	Bochovice	1	11	803	80	Karel Orth, nezávislý kandidát	Karel Orth, NK	NK	1	080	41	49.22	0
6104	590347	Bochovice	1	12	811	80	Ludvík Doležal, nezávislý kandidát	Ludvík Doležal, NK	NK	1	080	44	52.83	1
6104	590347	Bochovice	1	13	807	80	Jan Věžník, nezávislý kandidát	Jan Věžník, NK	NK	1	080	30	36.02	0
