OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	561282	Lhota-Vlasenice	1	1	806	80	Martin Lang	Martin Lang	NK	1	080	39	68.25	1
6103	561282	Lhota-Vlasenice	1	2	810	80	Ladislav Jakoubek	Ladislav Jakoubek	NK	1	080	41	71.75	1
6103	561282	Lhota-Vlasenice	1	3	813	80	Pavla Mazancová	Pavla Mazancová	NK	1	080	27	47.25	0
6103	561282	Lhota-Vlasenice	1	4	803	80	Adam Kurz	Adam Kurz	NK	1	080	12	21	0
6103	561282	Lhota-Vlasenice	1	5	808	80	Milan Houška	Milan Houška	NK	1	080	39	68.25	1
6103	561282	Lhota-Vlasenice	1	6	809	80	Radek Dohnal	Radek Dohnal	NK	1	080	26	45.5	0
6103	561282	Lhota-Vlasenice	1	7	812	80	Oto Dohnal	Oto Dohnal	NK	1	080	30	52.5	1
6103	561282	Lhota-Vlasenice	1	8	811	80	Milan Pechek	Milan Pechek	NK	1	080	32	56	1
6103	561282	Lhota-Vlasenice	1	9	804	80	Naděžda Houšková	Naděžda Houšková	NK	1	080	9	15.75	0
6103	561282	Lhota-Vlasenice	1	10	807	80	Jitka Langová	Jitka Langová	NK	1	080	41	71.75	1
6103	561282	Lhota-Vlasenice	1	11	815	80	Jiří Krejča	Jiří Krejča	NK	1	080	9	15.75	0
6103	561282	Lhota-Vlasenice	1	12	814	80	Milan Mazanec	Milan Mazanec	NK	1	080	23	40.25	0
6103	561282	Lhota-Vlasenice	1	13	802	80	Martina Zahradníková	Martina Zahradníková	NK	1	080	13	22.75	0
6103	561282	Lhota-Vlasenice	1	14	801	80	Radek Mašát	Radek Mašát	NK	1	080	14	24.5	0
6103	561282	Lhota-Vlasenice	1	15	805	80	Tomáš Zahradník	Tomáš Zahradník	NK	1	080	45	78.75	1
