OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
8101	569526	Milotice nad Opavou	1	1	901	90	NEZÁVISLÍ PRO MILOTICE	SNK NEZÁVISLÍ PRO MILOTICE	SNK	1	080	675	100	9
8101	569551	Nové Heřminovy	1	1	901	90	PROTI PŘEHRADĚ	SNK PROTI PŘEHRADĚ	SNK	1	080	607	56.62	4
8101	569551	Nové Heřminovy	1	2	401	401	OBČANÉ PRO ROZVOJ OBCE	OBČANÉ PRO ROZVOJ OBCE	NA	2	080,088	465	43.37	3
8101	569577	Oborná	1	1	901	90	Sdružení nezávislých kandidátů za lepší Obornou	SNK za lepší Obornou	SNK	1	080	831	40.69	4
8101	569577	Oborná	1	2	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	437	21.4	2
8101	569577	Oborná	1	3	129	129	SNK Evropští demokraté	SNK Evropští demokraté	SNK ED	1	129	774	37.9	3
8101	569607	Býkov-Láryšov	1	1	805	80	Ing. Václav Prusek	Ing. Václav Prusek	NK	1	080	52	58.61	1
8101	569607	Býkov-Láryšov	1	2	814	80	Martina Nečasová	Martina Nečasová	NK	1	080	19	21.41	0
8101	569607	Býkov-Láryšov	1	3	801	80	Martina Zvařičová	Martina Zvařičová	NK	1	080	50	56.36	1
8101	569607	Býkov-Láryšov	1	4	812	80	Miloslav Hambalek	Miloslav Hambalek	NK	1	080	14	15.78	0
8101	569607	Býkov-Láryšov	1	5	807	80	Zdeňka Matyáštíková	Zdeňka Matyáštíková	NK	1	080	65	73.26	1
8101	569607	Býkov-Láryšov	1	6	809	80	Eliška Prusková	Eliška Prusková	NK	1	080	13	14.65	0
8101	569607	Býkov-Láryšov	1	7	804	80	Alena Sýkorová	Alena Sýkorová	NK	1	080	38	42.83	0
8101	569607	Býkov-Láryšov	1	8	802	80	Radmila Tomoszková	Radmila Tomoszková	NK	1	080	39	43.96	1
8101	569607	Býkov-Láryšov	1	9	808	80	Vladislav Tomoszek	Vladislav Tomoszek	NK	1	080	72	81.15	1
8101	569607	Býkov-Láryšov	1	10	815	80	Tomáš Čundrla	Tomáš Čundrla	NK	1	080	33	37.19	0
8101	569607	Býkov-Láryšov	1	11	810	80	Bc. Jaroslava Vašková	Bc. Jaroslava Vašková	NK	1	080	39	43.96	0
8101	569607	Býkov-Láryšov	1	12	811	80	Ing. Robert Kocuba	Ing. Robert Kocuba	NK	1	080	33	37.19	0
8101	569607	Býkov-Láryšov	1	13	813	80	Kateřina Prusková	Kateřina Prusková	NK	1	080	34	38.32	0
8101	569607	Býkov-Láryšov	1	14	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	40	6.44	1
8101	569607	Býkov-Láryšov	1	15	803	80	Sylva Stavinohová	Sylva Stavinohová	NK	1	080	20	22.54	0
8101	569607	Býkov-Láryšov	1	16	806	80	Marcela Nytrová	Marcela Nytrová	NK	1	080	60	67.63	1
