OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
8106	554685	Svinov	1	1	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	2462	8.71	2
8106	554685	Svinov	1	2	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	5595	19.8	4
8106	554685	Svinov	1	3	156	156	Dělnická strana sociální spravedlnosti	Dělnic.str.sociální spravedl.	DSSS	1	156	23	1.54	0
8106	554685	Svinov	1	4	166	166	STAROSTOVÉ A NEZÁVISLÍ	STAROSTOVÉ A NEZÁVISLÍ	STAN	1	166	2437	8.62	2
8106	554685	Svinov	1	5	755	755	Ostravak	Ostravak	Ostravak	1	755	3742	13.24	3
8106	554685	Svinov	1	6	5	5	Strana zelených - Jsme Ostrava	SZ - Jsme Ostrava	SZ	1	005	1361	4.81	0
8106	554685	Svinov	1	7	167	167	Fair play - HNPD	Fair play - HNPD	HNPD	1	167	2150	7.61	1
8106	554685	Svinov	1	8	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	5387	19.06	4
8106	554685	Svinov	1	9	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	3153	11.16	2
8106	554685	Svinov	1	10	88	88	NEZÁVISLÍ	NEZÁVISLÍ	NEZ	1	088	1940	6.86	1
