OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
3206	1	2	559717	Rokycany	0	1	21	13743	rokycany
3206	1	2	559822	Hrádek	0	1	15	2954	hradek
3206	1	2	560260	Zbiroh	0	1	15	2614	zbiroh
3206	1	1	560162	Strašice	0	1	15	2436	strasice
3206	1	2	559997	Mirošov	0	1	15	2218	mirosov
3206	1	1	559725	Břasy	0	1	15	2065	brasy
3206	1	2	560120	Radnice	0	1	15	1755	radnice
3206	1	1	559814	Holoubkov	0	1	11	1464	holoubkov
3206	1	2	560014	Mýto	0	1	15	1434	myto
3206	1	1	560057	Osek	0	1	11	1180	osek
3206	1	1	559776	Dobřív	0	1	9	1113	dobriv
3206	1	1	560251	Volduchy	0	1	9	1013	volduchy
3206	1	1	559857	Cheznovice	0	1	11	770	cheznovice
3206	1	1	541150	Kamenný Újezd	0	1	9	656	kamenny-ujezd
3206	1	1	559903	Kařez	0	1	7	562	karez
3206	1	1	559792	Ejpovice	0	1	7	538	ejpovice
3206	1	1	559750	Bušovice	0	1	9	517	busovice
3206	1	1	553611	Litohlavy	0	1	9	444	litohlavy
3206	1	1	559911	Klabava	0	1	7	415	klabava
3206	1	1	541176	Svojkovice	0	1	7	367	svojkovice
3206	1	1	579131	Příkosice	0	1	7	352	prikosice
3206	1	1	559806	Hlohovice	0	1	7	344	hlohovice
3206	1	1	559733	Březina	0	1	7	312	brezina
3206	1	1	559954	Liblín	0	1	7	312	liblin
3206	1	1	560006	Mlečice	0	1	9	304	mlecice
3206	1	1	567001	Lhota pod Radčem	0	1	7	285	lhota-pod-radcem
3206	1	1	546526	Těškov	0	1	7	279	teskov
3206	1	1	560081	Podmokly	0	1	9	277	podmokly
3206	1	1	506664	Skořice	0	1	7	244	skorice
3206	1	1	560189	Těně	0	1	7	240	tene
3206	1	1	566799	Všenice	0	1	7	237	vsenice
3206	1	1	546551	Újezd u Svatého Kříže	0	1	7	221	ujezd-u-svateho-krize
3206	1	1	560227	Vejvanov	0	1	7	211	vejvanov
3206	1	1	560111	Přívětice	0	1	7	203	privetice
3206	1	1	579009	Medový Újezd	0	1	7	201	medovy-ujezd
3206	1	1	546534	Týček	0	1	7	195	tycek
3206	1	1	560235	Veselá	0	1	7	191	vesela
3206	1	1	559849	Hůrky	0	1	5	189	hurky
3206	1	1	566942	Raková	0	1	7	181	rakova
3206	1	1	559962	Líšná	0	1	7	179	lisna
3206	1	1	541061	Zvíkovec	0	1	7	171	zvikovec
3206	1	1	540722	Smědčice	0	1	7	165	smedcice
3206	1	1	559920	Kladruby	0	1	9	159	kladruby
3206	1	1	541192	Nevid	0	1	7	150	nevid
3206	1	1	566845	Skomelno	0	1	7	137	skomelno
3206	1	1	530379	Drahoňův Újezd	0	1	7	136	drahonuv-ujezd
3206	1	1	566861	Plískov	0	1	7	126	pliskov
3206	1	1	566802	Terešov	0	1	7	124	teresov
3206	1	1	566837	Němčovice	0	1	7	120	nemcovice
3206	1	1	559768	Cekov	0	1	5	115	cekov
3206	1	1	541095	Bezděkov	0	1	5	101	bezdekov
3206	1	1	579033	Kornatice	0	1	7	100	kornatice
3206	1	1	579246	Trokavec	0	1	7	96	trokavec
3206	1	1	546488	Sirá	0	1	7	94	sira
3206	1	1	579017	Kakejcov	0	1	7	88	kakejcov
3206	1	1	579084	Mešno	0	1	7	88	mesno
3206	1	1	566993	Ostrovec-Lhotka	0	1	7	81	ostrovec-lhotka
3206	1	1	559946	Lhotka u Radnic	0	1	7	76	lhotka-u-radnic
3206	1	1	541141	Chomle	0	1	7	70	chomle
3206	1	1	560146	Sebečice	0	1	7	67	sebecice
3206	1	1	559741	Bujesily	0	1	7	58	bujesily
3206	1	1	579343	Štítov	0	1	5	57	stitov
3206	1	1	540803	Chlum	0	1	7	56	chlum
3206	1	1	566811	Kamenec	0	1	7	50	kamenec
3206	1	1	530361	Kařízek	0	1	7	43	karizek
3206	1	1	579289	Vísky	0	1	5	38	visky
3206	1	1	541001	Hradiště	0	1	7	25	hradiste
3206	1	1	540927	Čilá	0	1	5	24	cila
