OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5301	504301	Dřenice	1	1	901	90	"Sdružení nezávislých kandidátů ""Za rozvoj obce Dřenice"""	"SNK ""Za rozvoj obce Dřenice"""	SNK	1	080	753	89.64	7
5301	504301	Dřenice	1	2	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	87	72.5	0
5301	504807	Lány	1	1	801	80	Tomáš Zumr, nezávislý kandidát	Tomáš Zumr, NK	NK	1	080	96	94.24	1
5301	504807	Lány	1	2	803	80	Bohuslav Hrstka, nezávislý kandidát	Bohuslav Hrstka, NK	NK	1	080	103	101.12	1
5301	504807	Lány	1	3	805	80	Hana Málková, nezávislý kandidát	Hana Málková, NK	NK	1	080	78	76.57	1
5301	504807	Lány	1	4	804	80	Tomáš Dvořáček, nezávislý kandidát	Tomáš Dvořáček, NK	NK	1	080	78	76.57	1
5301	504807	Lány	1	5	802	80	Dagmar Jirásková, nezávislý kandidát	Dagmar Jirásková, NK	NK	1	080	91	89.34	1
5301	504807	Lány	1	6	808	80	Ing. Jiří Hurt, nezávislý kandidát	Ing. Jiří Hurt, NK	NK	1	080	71	69.7	0
5301	504807	Lány	1	7	806	80	Libor Kopecký, nezávislý kandidát	Libor Kopecký, NK	NK	1	080	106	104.06	1
5301	504807	Lány	1	8	807	80	Marie Kopecká, nezávislý kandidát	Marie Kopecká, NK	NK	1	080	90	88.35	1
5301	504921	Třibřichy	1	1	807	80	ROMAN PODLOUCKÝ, nezávislý kandidát	ROMAN PODLOUCKÝ, NK	NK	1	080	105	76.3	1
5301	504921	Třibřichy	1	2	801	80	Marie Švadlenková, nezávislý kandidát	Marie Švadlenková, NK	NK	1	080	92	66.86	1
5301	504921	Třibřichy	1	3	804	80	Vladislav Novotný, nezávislý kandidát	Vladislav Novotný, NK	NK	1	080	91	66.13	1
5301	504921	Třibřichy	1	4	806	80	Ing. Jaromil Mádlo, nezávislý kandidát	Ing. Jaromil Mádlo, NK	NK	1	080	142	103.19	1
5301	504921	Třibřichy	1	5	805	80	Mgr. Zuzana Bílková, nezávislý kandidát	Mgr. Zuzana Bílková, NK	NK	1	080	88	63.95	0
5301	504921	Třibřichy	1	6	802	80	Jaroslav Čtverák, nezávislý kandidát	Jaroslav Čtverák, NK	NK	1	080	94	68.31	1
5301	504921	Třibřichy	1	7	803	80	Pavel Jošt, nezávislý kandidát	Pavel Jošt, NK	NK	1	080	76	55.23	0
5301	504955	Dvakačovice	1	1	901	90	Sdružení nezávislých kandidátů	Sdružení nezávislých kandidátů	SNK	1	080	345	100	7
5301	505005	Bítovany	1	1	901	90	Sportovní sdružení nezávislých kandidátů	Sport. sdruž. nez. kand., SNK	SNK	1	080	475	37.4	2
5301	505005	Bítovany	1	2	902	90	Sdružení nezávislých kandidátů pro Bítovany	Sdruž. nez. kand. pro Bítovany	SNK	1	080	795	62.59	5
5301	505030	Dolní Bezděkov	1	1	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	575	100	7
5301	530697	Úherčice	1	1	901	90	Sdružení nezávislých kandidátů	Sdružení nezávislých kandidátů	SNK	1	080	396	100	7
5301	547794	Hodonín	1	1	809	80	Josef Hnízdil, nezávislý kandidát	Josef Hnízdil, NK	NK	1	080	19	57.32	0
5301	547794	Hodonín	1	2	804	80	Václav Slanina, nezávislý kandidát	Václav Slanina, NK	NK	1	080	23	69.39	1
5301	547794	Hodonín	1	3	805	80	Martin Kulhánek, nezávislý kandidát	Martin Kulhánek, NK	NK	1	080	31	93.53	1
5301	547794	Hodonín	1	4	806	80	Mgr. Jan Blažek, nezávislý kandidát	Mgr. Jan Blažek, NK	NK	1	080	22	66.37	1
5301	547794	Hodonín	1	5	801	80	Marie Šimonová, nezávislý kandidát	Marie Šimonová, NK	NK	1	080	31	93.53	1
5301	547794	Hodonín	1	6	802	80	Milan Trpkoš, nezávislý kandidát	Milan Trpkoš, NK	NK	1	080	27	81.46	1
5301	547794	Hodonín	1	7	803	80	Zdenka Paulusová, nezávislý kandidát	Zdenka Paulusová, NK	NK	1	080	27	81.46	1
5301	547794	Hodonín	1	8	807	80	Miroslav Blažek, nezávislý kandidát	Miroslav Blažek, NK	NK	1	080	34	102.58	1
5301	547794	Hodonín	1	9	808	80	Stanislav Kubata, nezávislý kandidát	Stanislav Kubata, NK	NK	1	080	18	54.31	0
5301	547808	Rozhovice	1	1	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	461	55.13	4
5301	547808	Rozhovice	1	2	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	236	39.51	2
5301	547808	Rozhovice	1	3	901	90	Sdružení nezávislých kandidátů	Sdružení nezávislých kandidátů	SNK	1	080	378	63.29	3
5301	547816	Jeníkov	1	1	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	764	100	9
