OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
8102	1	3	598003	Frýdek-Místek	0	1	40	59682	frydek-mistek
8102	1	2	598810	Třinec	0	1	33	37841	trinec
8102	1	2	598143	Frýdlant nad Ostravicí	0	1	21	9698	frydlant-nad-ostravici
8102	1	2	598879	Vratimov	0	1	17	6595	vratimov
8102	1	2	598259	Jablunkov	0	1	21	5762	jablunkov
8102	1	2	598798	Šenov	0	1	21	5522	senov
8102	1	1	598062	Bystřice	0	1	15	5139	bystrice
8102	1	1	554928	Vendryně	0	1	17	3985	vendryne
8102	1	1	598453	Mosty u Jablunkova	0	1	15	3971	mosty-u-jablunkova
8102	1	1	554014	Návsí	0	1	15	3822	navsi
8102	1	1	598569	Paskov	0	1	21	3807	paskov
8102	1	2	598038	Brušperk	0	1	15	3685	brusperk
8102	1	1	598011	Baška	0	1	15	3302	baska
8102	1	1	598089	Dobrá	0	1	15	2975	dobra
8102	1	1	598551	Palkovice	0	1	15	2865	palkovice
8102	1	1	598321	Kozlovice	0	1	15	2838	kozlovice
8102	1	1	598739	Stará Ves nad Ondřejnicí	0	1	15	2535	stara-ves-nad-ondrejnici
8102	1	1	598135	Fryčovice	0	1	15	2244	frycovice
8102	1	1	598542	Ostravice	0	1	15	2223	ostravice
8102	1	1	598071	Čeladná	0	1	15	2213	celadna
8102	1	1	598356	Kunčice pod Ondřejníkem	0	1	15	2029	kuncice-pod-ondrejnikem
8102	1	1	507091	Nýdek	0	1	15	1928	nydek
8102	1	1	598348	Krmelín	0	1	15	1928	krmelin
8102	1	1	598691	Hukvaldy	0	1	15	1914	hukvaldy
8102	1	1	552569	Staříč	0	1	7	1892	staric
8102	1	1	549665	Raškovice	0	1	7	1777	raskovice
8102	1	1	512028	Písek	0	1	9	1776	pisek
8102	1	1	512176	Hrádek	0	1	15	1753	hradek
8102	1	1	598178	Horní Bludovice	0	1	15	1718	horni-bludovice
8102	1	1	507423	Janovice	0	1	15	1699	janovice
8102	1	1	568830	Řepiště	0	1	9	1623	repiste
8102	1	1	598836	Václavovice	0	1	15	1568	vaclavovice
8102	1	1	512184	Metylovice	0	1	11	1561	metylovice
8102	1	1	598160	Hnojník	0	1	15	1470	hnojnik
8102	1	1	569631	Sviadnov	0	1	15	1413	sviadnov
8102	1	1	556971	Ropice	0	1	15	1388	ropice
8102	1	1	511935	Bukovec	0	1	15	1363	bukovec
8102	1	1	598674	Sedliště	0	1	11	1311	sedliste
8102	1	1	507547	Milíkov	0	1	13	1276	milikov
8102	1	1	552551	Staré Město	0	1	9	1235	stare-mesto
8102	1	1	598399	Lučina	0	1	15	1164	lucina
8102	1	1	507237	Komorní Lhotka	0	1	11	1146	komorni-lhotka
8102	1	1	598445	Morávka	0	1	7	1057	moravka
8102	1	1	552542	Dobratice	0	1	11	1049	dobratice
8102	1	1	598101	Dolní Domaslavice	0	1	15	1032	dolni-domaslavice
8102	1	1	552674	Střítež	0	1	9	994	stritez
8102	1	1	552518	Nošovice	0	1	9	981	nosovice
8102	1	1	568813	Pražmo	0	1	7	977	prazmo
8102	1	1	552623	Třanovice	0	1	15	969	tranovice
8102	1	1	507181	Pržno	0	1	11	920	przno
8102	1	1	511951	Dolní Lomná	0	1	7	867	dolni-lomna
8102	1	1	552682	Vyšní Lhoty	0	1	7	842	vysni-lhoty
8102	1	1	557226	Písečná	0	1	7	839	pisecna
8102	1	1	568791	Soběšovice	0	1	15	822	sobesovice
8102	1	1	552577	Pstruží	0	1	15	779	pstruzi
8102	1	1	598046	Bruzovice	0	1	15	734	bruzovice
8102	1	1	549673	Krásná	0	1	7	666	krasna
8102	1	1	552658	Smilovice	0	1	7	628	smilovice
8102	1	1	552691	Žabeň	0	1	15	615	zaben
8102	1	1	512192	Horní Domaslavice	0	1	13	614	horni-domaslavice
8102	1	1	598747	Staré Hamry	0	1	7	559	stare-hamry
8102	1	1	552488	Vojkovice	0	1	9	522	vojkovice
8102	1	1	552631	Horní Tošanovice	0	1	9	490	horni-tosanovice
8102	1	1	598364	Lhotka	0	1	7	483	lhotka
8102	1	1	552593	Malenovice	0	1	9	476	malenovice
8102	1	1	552640	Řeka	0	1	9	456	reka
8102	1	1	511633	Bocanovice	0	1	7	435	bocanovice
8102	1	1	507458	Košařiska	0	1	9	386	kosariska
8102	1	1	511986	Horní Lomná	0	1	7	378	horni-lomna
8102	1	1	552607	Dolní Tošanovice	0	1	9	304	dolni-tosanovice
8102	1	1	598020	Bílá	0	1	7	292	bila
8102	1	1	598232	Hrčava	0	1	7	263	hrcava
8102	1	1	552500	Pazderna	0	1	7	251	pazderna
8102	1	1	552526	Nižní Lhoty	0	1	7	248	nizni-lhoty
8102	1	1	552615	Vělopolí	0	1	5	244	velopoli
8102	1	1	568163	Žermanice	0	1	7	243	zermanice
8102	1	1	598275	Kaňovice	0	1	7	213	kanovice
