OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5302	575640	Sezemice	1	1	364	364	ZMĚNA PRO SEZEMICE	ZMĚNA PRO SEZEMICE (SZ, NK)		2	005,080	2530	12.72	2
5302	575640	Sezemice	1	2	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	2085	10.48	1
5302	575640	Sezemice	1	3	166	166	"""STAROSTOVÉ A NEZÁVISLÍ"""	"""STAROSTOVÉ A NEZÁVISLÍ"""	"""STAN"""	1	166	6921	34.81	6
5302	575640	Sezemice	1	4	901	90	Sdružení hasičů a nezávislých Sezemice	Sdružení hasičů a nez.Sezemice	SNK	1	080	1564	7.86	1
5302	575640	Sezemice	1	5	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	2937	14.77	2
5302	575640	Sezemice	1	6	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	2417	12.15	2
5302	575640	Sezemice	1	7	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	1426	7.17	1
