OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2101	529532	Červený Újezd	1	1	804	80	Vlastimil Šinogl	Vlastimil Šinogl	NK	1	080	103	63.24	1
2101	529532	Červený Újezd	1	2	810	80	Miroslav Dohnal	Miroslav Dohnal	NK	1	080	179	109.91	1
2101	529532	Červený Újezd	1	3	806	80	Markéta Nováková	Markéta Nováková	NK	1	080	125	76.75	1
2101	529532	Červený Újezd	1	4	803	80	Vlastimil Říha	Vlastimil Říha	NK	1	080	158	97.01	1
2101	529532	Červený Újezd	1	5	801	80	Martin Zoul	Martin Zoul	NK	1	080	65	39.91	0
2101	529532	Červený Újezd	1	6	807	80	Jaroslav Slepička	Jaroslav Slepička	NK	1	080	41	25.17	0
2101	529532	Červený Újezd	1	7	808	80	Tomáš Hrdinka	Tomáš Hrdinka	NK	1	080	170	104.38	1
2101	529532	Červený Újezd	1	8	805	80	Pavel Zíka	Pavel Zíka	NK	1	080	121	74.29	1
2101	529532	Červený Újezd	1	9	802	80	Michal Feistinger	Michal Feistinger	NK	1	080	124	76.14	1
2101	529532	Červený Újezd	1	10	809	80	Michal Špaček	Michal Špaček	NK	1	080	54	33.15	0
