OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	561312	Buřenice	1	1	808	80	Josef Šustr, nezávislý kandidát	Josef Šustr, NK	NK	1	080	93	99.84	1
6103	561312	Buřenice	1	2	810	80	Jitka Zenáhlíková, nezávislý kandidát	Jitka Zenáhlíková, NK	NK	1	080	25	26.84	0
6103	561312	Buřenice	1	3	809	80	Stanislav Zenáhlík, nezávislý kandidát	Stanislav Zenáhlík, NK	NK	1	080	46	49.38	0
6103	561312	Buřenice	1	4	801	80	Jiří Šulc, nezávislý kandidát	Jiří Šulc, NK	NK	1	080	70	75.15	1
6103	561312	Buřenice	1	5	804	80	Josef Buřič, nezávislý kandidát	Josef Buřič, NK	NK	1	080	75	80.52	1
6103	561312	Buřenice	1	6	802	80	Antonín Bárta, nezávislý kandidát	Antonín Bárta, NK	NK	1	080	99	106.28	1
6103	561312	Buřenice	1	7	807	80	Jiří Růžek, nezávislý kandidát	Jiří Růžek, NK	NK	1	080	80	85.88	1
6103	561312	Buřenice	1	8	805	80	František Matějka, nezávislý kandidát	František Matějka, NK	NK	1	080	54	57.97	1
6103	561312	Buřenice	1	9	806	80	Pavel Kocjan, nezávislý kandidát	Pavel Kocjan, NK	NK	1	080	61	65.49	1
6103	561312	Buřenice	1	10	803	80	Helena Bártová, nezávislý kandidát	Helena Bártová, NK	NK	1	080	49	52.6	0
