OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
1199	500054	Praha 1	1	1	144	144	Věci veřejné	Věci veřejné	VV	1	144	42202	12.14	5
1199	500054	Praha 1	1	2	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	5691	3.82	0
1199	500054	Praha 1	1	3	671	671	"""Zelená Praha Rezidenti"" Strana Práv Občanů ZEMANOVCI (SPOZ) - Demokratická strana zelených (DSZ)"	"""Zelená Praha Rezidenti"""		2	715,724	2596	0.74	0
1199	500054	Praha 1	1	4	55	55	Koruna Česká (monarchistická strana Čech, Moravy a Slezska)	Koruna Česká (monarch.strana)	"""KČ"""	1	055	404	1.35	0
1199	500054	Praha 1	1	5	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	76785	22.09	9
1199	500054	Praha 1	1	6	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	49319	14.18	6
1199	500054	Praha 1	1	7	692	692	PRAŽANÉ PRO PRAHU ( P P P )	PRAŽANÉ PRO PRAHU ( P P P )		3	148,176,718	11168	3.21	0
1199	500054	Praha 1	1	8	5	5	Strana zelených	Strana zelených	SZ	1	005	22347	6.42	2
1199	500054	Praha 1	1	9	691	691	Suverénní volba pro Prahu 1 - za slušnost a poctivost v politice	Suverénní volba pro Prahu 1		2	129,137	6795	1.95	0
1199	500054	Praha 1	1	10	355	355	Změna pro Prahu 1	Změna pro Prahu 1		2	001,080	16536	4.75	0
1199	500054	Praha 1	1	11	721	721	TOP 09	TOP 09	TOP 09	1	721	106430	31.52	13
1199	500054	Praha 1	1	12	86	86	Iniciativa občanů	Iniciativa občanů	IPO	1	086	7315	2.1	0
1199	500089	Praha 2	1	1	717	717	ČESKÝ POLITICKÝ STŘED	ČESKÝ POLITICKÝ STŘED	ČPST	1	717	46	0.3	0
1199	500089	Praha 2	1	2	5	5	Strana zelených	Strana zelených	SZ	1	005	38578	7.29	2
1199	500089	Praha 2	1	3	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	12887	2.43	0
1199	500089	Praha 2	1	4	901	90	Občané za spokojené bydlení (OSB)	Občané za spokojené bydlení	OSB	1	080	103845	19.63	8
1199	500089	Praha 2	1	5	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	144108	27.24	11
1199	500089	Praha 2	1	6	705	705	Strana podnikatelů a živnostníků	Str.podnikatelů a živnostníků	"""SPŽ"""	1	705	108	0.71	0
1199	500089	Praha 2	1	7	144	144	Věci veřejné	Věci veřejné	VV	1	144	19245	3.74	0
1199	500089	Praha 2	1	8	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	79463	15.02	6
1199	500089	Praha 2	1	9	721	721	TOP 09	TOP 09	TOP 09	1	721	111927	21.16	8
1199	500089	Praha 2	1	10	712	712	"""Mírové hnutí 2007"""	"""Mírové hnutí 2007"""	MH-2007	1	712	68	0.14	0
1199	500089	Praha 2	1	11	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	18328	3.46	0
1199	500089	Praha 2	1	12	55	55	Koruna Česká (monarchistická strana Čech, Moravy a Slezska)	Koruna Česká (monarch.strana)	"""KČ"""	1	055	339	0.74	0
1199	500097	Praha 3	1	1	714	714	Strana svobodných občanů	Strana svobodných občanů	Svobodní	1	714	756	2.01	0
1199	500097	Praha 3	1	2	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	11975	24.77	3
1199	500097	Praha 3	1	3	144	144	Věci veřejné	Věci veřejné	VV	1	144	2653	5.48	0
1199	500097	Praha 3	1	4	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	8911	18.43	2
1199	500097	Praha 3	1	5	721	721	TOP 09	TOP 09	TOP 09	1	721	13425	27.77	3
1199	500097	Praha 3	1	6	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	2294	4.74	0
1199	500097	Praha 3	1	7	55	55	Koruna Česká (monarchistická strana Čech, Moravy a Slezska)	Koruna Česká (monarch.strana)	"""KČ"""	1	055	140	1.3	0
1199	500097	Praha 3	1	8	479	479	Žižkov (nejen) sobě: koalice SZ, KDU-ČSL a NK	Žižkov (nejen) sobě		3	001,005,080	6856	14.18	1
1199	500097	Praha 3	1	9	411	411	Volba pro město - Nezávislí kandidáti	Volba pro město - NK		2	080,113	1321	2.73	0
1199	500097	Praha 3	2	1	479	479	Žižkov (nejen) sobě: koalice SZ, KDU-ČSL a NK	Žižkov (nejen) sobě		3	001,005,080	9380	21.71	2
1199	500097	Praha 3	2	2	411	411	Volba pro město - Nezávislí kandidáti	Volba pro město - NK		2	080,113	1564	3.62	0
1199	500097	Praha 3	2	3	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	8847	20.47	2
1199	500097	Praha 3	2	4	144	144	Věci veřejné	Věci veřejné	VV	1	144	2622	6.06	0
1199	500097	Praha 3	2	5	721	721	TOP 09	TOP 09	TOP 09	1	721	11384	26.35	3
1199	500097	Praha 3	2	6	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	2301	5.32	0
1199	500097	Praha 3	2	7	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	7102	16.43	2
1199	500097	Praha 3	3	1	144	144	Věci veřejné	Věci veřejné	VV	1	144	3161	6.45	0
1199	500097	Praha 3	3	2	721	721	TOP 09	TOP 09	TOP 09	1	721	11491	23.47	3
1199	500097	Praha 3	3	3	479	479	Žižkov (nejen) sobě: koalice SZ, KDU-ČSL a NK	Žižkov (nejen) sobě		3	001,005,080	13881	28.36	3
1199	500097	Praha 3	3	4	712	712	"""Mírové hnutí 2007"""	"""Mírové hnutí 2007"""	MH-2007	1	712	24	0.44	0
1199	500097	Praha 3	3	5	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	8312	16.98	2
1199	500097	Praha 3	3	6	411	411	Volba pro město - Nezávislí kandidáti	Volba pro město - NK		2	080,113	1760	3.59	0
1199	500097	Praha 3	3	7	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	7237	14.78	1
1199	500097	Praha 3	3	8	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	3075	6.28	0
1199	500097	Praha 3	4	1	144	144	Věci veřejné	Věci veřejné	VV	1	144	3847	6.93	0
1199	500097	Praha 3	4	2	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	11694	21.08	2
1199	500097	Praha 3	4	3	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	10163	18.32	2
1199	500097	Praha 3	4	4	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	5197	9.36	1
1199	500097	Praha 3	4	5	411	411	Volba pro město - Nezávislí kandidáti	Volba pro město - NK		2	080,113	3651	6.58	0
