OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5304	580112	Dolní Čermná	1	1	470	470	SDRUŽENÍ NEZÁVISLÝCH S PODPOROU STAN	SDRUŽENÍ NEZÁV. S PODPOR. STAN	STAN+NK	2	080,166			
5304	580112	Dolní Čermná	1	2	1	1	KDU-ČSL	KDU-ČSL	KDU-ČSL	1	001			
5304	580112	Dolní Čermná	1	3	901	90	SDRUŽENÍ NEZÁVISLÝCH PRO ROZVOJ OBCE	SDRUŽ. NEZÁVISL. PRO ROZ. OBCE	SNK	1	080			
