OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3202	556921	Petrovice u Sušice	1	1	802	80	Leona Vítovcová	Leona Vítovcová	NK	1	080	86	53.34	0
3202	556921	Petrovice u Sušice	1	2	801	80	Luboš Kopačka	Luboš Kopačka	NK	1	080	88	54.58	0
3202	556921	Petrovice u Sušice	1	3	807	80	Stanislav Valvoda	Stanislav Valvoda	NK	1	080	149	92.41	1
3202	556921	Petrovice u Sušice	1	4	806	80	Ferdinand Kopačka	Ferdinand Kopačka	NK	1	080	111	68.84	1
3202	556921	Petrovice u Sušice	1	5	804	80	Mgr. Pavel Lukeš	Pavel Lukeš	NK	1	080	103	63.88	1
3202	556921	Petrovice u Sušice	1	6	809	80	Jiří Bejvl	Jiří Bejvl	NK	1	080	232	143.9	1
3202	556921	Petrovice u Sušice	1	7	803	80	Pavel Růžička	Pavel Růžička	NK	1	080	166	102.96	1
3202	556921	Petrovice u Sušice	1	8	808	80	Eliška Valvodová	Eliška Valvodová	NK	1	080	148	91.79	1
3202	556921	Petrovice u Sušice	1	9	805	80	Ing. Lukáš Kopačka	Lukáš Kopačka	NK	1	080	129	80.01	1
3202	556921	Petrovice u Sušice	1	10	810	80	Pavel Garreis	Pavel Garreis	NK	1	080	123	76.29	1
3202	556921	Petrovice u Sušice	1	11	811	80	Ing. Josef Kopačka	Josef Kopačka	NK	1	080	116	71.95	1
