OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6104	590967	Krhov	1	1	802	80	Bohumil Pelán, nezávislý kandidát	Bohumil Pelán, NK	NK	1	080	105	97.02	1
6104	590967	Krhov	1	2	801	80	Jaroslav Pelán, nezávislý kandidát	Jaroslav Pelán, NK	NK	1	080	91	84.08	1
6104	590967	Krhov	1	3	803	80	Zdeněk Kuchařík, nezávislý kandidát	Zdeněk Kuchařík, NK	NK	1	080	101	93.32	1
6104	590967	Krhov	1	4	808	80	Eva Rodková, nezávislý kandidát	Eva Rodková, NK	NK	1	080	53	48.97	0
6104	590967	Krhov	1	5	809	80	Pavel Padělek, nezávislý kandidát	Pavel Padělek, NK	NK	1	080	89	82.23	1
6104	590967	Krhov	1	6	804	80	Lubomír André, nezávislý kandidát	Lubomír André, NK	NK	1	080	64	59.13	1
6104	590967	Krhov	1	7	805	80	Jiří Hambálek, nezávislý kandidát	Jiří Hambálek, NK	NK	1	080	74	68.37	1
6104	590967	Krhov	1	8	806	80	Leoš Přepechal, nezávislý kandidát	Leoš Přepechal, NK	NK	1	080	91	84.08	1
6104	590967	Krhov	1	9	807	80	Milan Salák, nezávislý kandidát	Milan Salák, NK	NK	1	080	103	95.17	1
6104	590967	Krhov	1	10	810	80	Zdeněk Novák, nezávislý kandidát	Zdeněk Novák, NK	NK	1	080	101	93.32	1
6104	590967	Krhov	1	11	811	80	Petr Kurtin, nezávislý kandidát	Petr Kurtin, NK	NK	1	080	54	49.89	0
6104	590967	Krhov	1	12	812	80	Michal Novák, nezávislý kandidát	Michal Novák, NK	NK	1	080	48	44.35	0
