OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5304	580414	Jehnědí	1	1	810	80	Jan Mikulecký	Jan Mikulecký, NK	NK	1	080	46	28.64	0
5304	580414	Jehnědí	1	2	802	80	Jaroslav Štusák	Jaroslav Štusák, NK	NK	1	080	100	62.27	0
5304	580414	Jehnědí	1	3	803	80	Petr Novotný	Petr Novotný, NK	NK	1	080	112	69.75	1
5304	580414	Jehnědí	1	4	805	80	Jaroslav Rozlívka	Jaroslav Rozlívka, NK	NK	1	080	131	81.58	1
5304	580414	Jehnědí	1	5	806	80	Jana Šplíchalová	Jana Šplíchalová, NK	NK	1	080	111	69.12	1
5304	580414	Jehnědí	1	6	809	80	Vlastimil Fikejz	Vlastimil Fikejz, NK	NK	1	080	152	94.66	1
5304	580414	Jehnědí	1	7	804	80	Milan Pospíšil	Milan Pospíšil, NK	NK	1	080	108	67.25	1
5304	580414	Jehnědí	1	8	808	80	Věra Doubková	Věra Doubková, NK	NK	1	080	144	89.67	1
5304	580414	Jehnědí	1	9	807	80	Milan Neugebauer	Milan Neugebauer, NK	NK	1	080	74	46.08	0
5304	580414	Jehnědí	1	10	801	80	Milan Myšák	Milan Myšák, NK	NK	1	080	146	90.92	1
