OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
5202	1	2	572659	Jičín	0	1	21	16253	jicin
5202	1	2	573248	Nová Paka	0	1	21	9263	nova-paka
5202	1	2	572926	Hořice	0	1	21	8811	horice
5202	1	2	573094	Lázně Bělohrad	0	1	15	3768	lazne-belohrad
5202	1	2	573493	Sobotka	0	1	15	2337	sobotka
5202	1	2	573060	Kopidlno	0	1	15	2253	kopidlno
5202	1	1	573507	Stará Paka	0	1	9	2044	stara-paka
5202	1	2	573108	Libáň	0	1	15	1637	liban
5202	1	1	573701	Valdice	0	1	11	1454	valdice
5202	1	1	573272	Ostroměř	0	1	11	1355	ostromer
5202	1	1	573299	Pecka	0	1	15	1269	pecka
5202	1	1	573825	Železnice	0	1	15	1133	zeleznice
5202	1	1	573175	Miletín	0	1	11	893	miletin
5202	1	1	573809	Vysoké Veselí	0	1	15	831	vysoke-veseli
5202	1	1	572781	Cerekvice nad Bystřicí	0	1	9	778	cerekvice-nad-bystrici
5202	1	1	573124	Libuň	0	1	7	749	libun
5202	1	1	572829	Dětenice	0	1	9	697	detenice
5202	1	1	572969	Chomutice	0	1	9	635	chomutice
5202	1	1	573311	Podhorní Újezd a Vojice	0	1	9	596	podhorni-ujezd-a-vojice
5202	1	1	573213	Mlázovice	0	1	11	588	mlazovice
5202	1	1	573159	Lužany	0	1	9	569	luzany
5202	1	1	573469	Slatiny	0	1	9	567	slatiny
5202	1	1	573001	Jičíněves	0	1	7	555	jicineves
5202	1	1	572900	Holín	0	1	9	545	holin
5202	1	1	572837	Dobrá Voda u Hořic	0	1	9	527	dobra-voda-u-horic
5202	1	1	572918	Holovousy	0	1	9	518	holovousy
5202	1	1	573205	Mladějov	0	1	9	470	mladejov
5202	1	1	573167	Markvartice	0	1	9	456	markvartice
5202	1	1	573116	Libošovice	0	1	9	419	libosovice
5202	1	1	573329	Podhradí	0	1	9	406	podhradi
5202	1	1	572993	Jeřice	0	1	9	399	jerice
5202	1	1	573655	Úbislavice	0	1	9	348	ubislavice
5202	1	1	573736	Vidochov	0	1	7	340	vidochov
5202	1	1	549096	Staré Místo	0	1	9	334	stare-misto
5202	1	1	573639	Třtěnice	0	1	7	328	trtenice
5202	1	1	573370	Radim	0	1	7	325	radim
5202	1	1	573051	Konecchlumí	0	1	7	323	konecchlumi
5202	1	1	573680	Újezd pod Troskami	0	1	7	320	ujezd-pod-troskami
5202	1	1	572772	Bystřice	0	1	9	311	bystrice
5202	1	1	573221	Rohoznice	0	1	7	311	rohoznice
5202	1	1	573477	Sobčice	0	1	7	308	sobcice
5202	1	1	573752	Vitiněves	0	1	7	300	vitineves
5202	1	1	573663	Údrnice	0	1	7	294	udrnice
5202	1	1	548863	Milovice u Hořic	0	1	7	281	milovice-u-horic
5202	1	1	573612	Třebnouševes	0	1	9	273	trebnouseves
5202	1	1	573540	Střevač	0	1	7	270	strevac
5202	1	1	573230	Nemyčeves	0	1	7	267	nemyceves
5202	1	1	573451	Sběř	0	1	7	263	sber
5202	1	1	573833	Žeretice	0	1	9	263	zeretice
5202	1	1	573850	Žlunice	0	1	7	260	zlunice
5202	1	1	573141	Lukavec u Hořic	0	1	9	252	lukavec-u-horic
5202	1	1	573795	Vršce	0	1	9	239	vrsce
5202	1	1	573442	Samšina	0	1	9	238	samsina
5202	1	1	573043	Kněžnice	0	1	5	237	kneznice
