OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
8102	598003	Frýdek-Místek	1	1	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	151816	21.9	11
8102	598003	Frýdek-Místek	1	2	720	720	Česká pirátská strana	Česká pirátská strana	Piráti	1	720	57990	8.36	4
8102	598003	Frýdek-Místek	1	3	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	27951	4.03	0
8102	598003	Frýdek-Místek	1	4	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	58643	8.46	4
8102	598003	Frýdek-Místek	1	5	799	799	Naše Město F-M	Naše Město F-M	NMFM	1	799	129619	18.7	10
8102	598003	Frýdek-Místek	1	6	768	768	ANO 2011	ANO 2011	ANO	1	768	114048	16.45	8
8102	598003	Frýdek-Místek	1	7	480	480	VAŠE MĚSTO	VAŠE MĚSTO		2	080,721	25559	3.68	0
8102	598003	Frýdek-Místek	1	8	1029	1029	Frýdečané a Místečané	Frýdečané a Místečané	FraM	1	1029	16712	2.41	0
8102	598003	Frýdek-Místek	1	9	1114	1114	Svoboda a přímá demokracie - Tomio Okamura (SPD)	Svob.a př.dem.-T.Okamura (SPD)	SPD	1	1114	41485	5.98	3
8102	598003	Frýdek-Místek	1	10	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	49320	7.11	3
8102	598003	Frýdek-Místek	1	11	1046	1046	OBČANÉ SPOLU - NEZÁVISLÍ	OBČANÉ SPOLU - NEZÁVISLÍ	"""OSN"""	1	1046	19898	2.87	0
