OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6104	591777	Studnice	1	1	808	80	Petr Žák, nezávislý kandidát	Petr Žák, NK	NK	1	080	32	53.97	0
6104	591777	Studnice	1	2	807	80	Miroslav Večeřa, nezávislý kandidát	Miroslav Večeřa, NK	NK	1	080	33	55.66	1
6104	591777	Studnice	1	3	803	80	František Šula, nezávislý kandidát	František Šula, NK	NK	1	080	51	86.02	1
6104	591777	Studnice	1	4	810	80	František Hort, nezávislý kandidát	František Hort, NK	NK	1	080	47	79.27	1
6104	591777	Studnice	1	5	809	80	Vladimíra Hortová, nezávislý kandidát	Vladimíra Hortová, NK	NK	1	080	32	53.97	0
6104	591777	Studnice	1	6	802	80	Ladislav Teplý, nezávislý kandidát	Ladislav Teplý, NK	NK	1	080	40	67.46	1
6104	591777	Studnice	1	7	804	80	Blanka Procházková, nezávislý kandidát	Blanka Procházková, NK	NK	1	080	42	70.84	1
6104	591777	Studnice	1	8	805	80	Ladislav Kolda, nezávislý kandidát	Ladislav Kolda, NK	NK	1	080	53	89.39	1
6104	591777	Studnice	1	9	801	80	Ing. Libor Hort, nezávislý kandidát	Ing. Libor Hort, NK	NK	1	080	54	91.08	1
6104	591777	Studnice	1	10	806	80	Radim Adam, nezávislý kandidát	Radim Adam, NK	NK	1	080	31	52.28	0
