OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
4206	1	3	567442	Teplice	0	1	33	51208	teplice
4206	1	2	567451	Bílina	0	1	30	15903	bilina
4206	1	2	567639	Krupka	0	1	21	13981	krupka
4206	1	2	567515	Duchcov	0	1	21	8948	duchcov
4206	1	2	567507	Dubí	0	1	21	8061	dubi
4206	1	2	567779	Osek	0	1	21	5035	osek
4206	1	2	567621	Košťany	0	1	15	2868	kostany
4206	1	1	567787	Proboštov	0	1	9	2599	probostov
4206	1	1	567752	Novosedlice	0	1	15	2294	novosedlice
4206	1	2	567558	Hrob	0	1	15	2073	hrob
4206	1	1	567477	Bystřany	0	1	11	1869	bystrany
4206	1	6	567531	Hostomice	0	1	15	1271	hostomice
4206	1	1	567868	Zabrušany	0	1	15	1108	zabrusany
4206	1	1	567523	Háj u Duchcova	0	1	9	1045	haj-u-duchcova
4206	1	1	567841	Světec	0	1	9	981	svetec
4206	1	1	567566	Hrobčice	0	1	15	979	hrobcice
4206	1	1	567582	Jeníkov	0	1	7	944	jenikov
4206	1	1	567850	Újezdeček	0	1	7	932	ujezdecek
4206	1	1	567710	Modlany	0	1	9	918	modlany
4206	1	1	567612	Kostomlaty pod Milešovkou	0	1	11	897	kostomlaty-pod-milesovkou
4206	1	1	567485	Bžany	0	1	9	813	bzany
4206	1	1	567809	Rtyně nad Bílinou	0	1	7	791	rtyne-nad-bilinou
4206	1	1	567761	Ohníč	0	1	15	783	ohnic
4206	1	1	567647	Lahošť	0	1	7	582	lahost
4206	1	2	567655	Ledvice	0	1	9	564	ledvice
4206	1	1	567876	Žalany	0	1	9	498	zalany
4206	1	1	567469	Bořislav	0	1	9	359	borislav
4206	1	1	567604	Kladruby	0	1	7	332	kladruby
4206	1	1	567698	Měrunice	0	1	7	307	merunice
4206	1	1	567833	Srbice	0	1	7	293	srbice
4206	1	1	567728	Moldava	0	1	9	272	moldava
4206	1	1	567701	Mikulov	0	1	9	182	mikulov
4206	1	1	567884	Žim	0	1	7	154	zim
4206	1	1	546909	Lukov	0	1	7	141	lukov
