OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3107	552976	Rataje	1	1	802	80	Jan Hána, nezávislý kandidát	Jan Hána, NK	NK	1	080	37	44.19	0
3107	552976	Rataje	1	2	801	80	Milan Dvořák, nezávislý kandidát	Milan Dvořák, NK	NK	1	080	19	22.69	0
3107	552976	Rataje	1	3	805	80	Milan Kožíšek, nezávislý kandidát	Milan Kožíšek, NK	NK	1	080	67	80.03	1
3107	552976	Rataje	1	4	804	80	Martin Zeman, nezávislý kandidát	Martin Zeman, NK	NK	1	080	41	48.97	1
3107	552976	Rataje	1	5	810	80	Ladislav Cvach, nezávislý kandidát	Ladislav Cvach, NK	NK	1	080	43	51.36	1
3107	552976	Rataje	1	6	807	80	Roman Šafránek, nezávislý kandidát	Roman Šafránek, NK	NK	1	080	101	120.64	1
3107	552976	Rataje	1	7	806	80	Jiří Zelenka, nezávislý kandidát	Jiří Zelenka, NK	NK	1	080	33	39.41	0
3107	552976	Rataje	1	8	803	80	František Burian, nezávislý kandidát	František Burian, NK	NK	1	080	59	70.47	1
3107	552976	Rataje	1	9	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	56	66.89	1
3107	552976	Rataje	1	10	808	80	Václav Richter, nezávislý kandidát	Václav Richter, NK	NK	1	080	32	38.22	0
3107	552976	Rataje	1	11	809	80	Marie Tupá, nezávislý kandidát	Marie Tupá, NK	NK	1	080	60	71.67	1
3107	552976	Rataje	1	12	811	80	Jiří Zeman, nezávislý kandidát	Jiří Zeman, NK	NK	1	080	38	45.39	0
