OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3101	544779	Lišov	1	1	371	371	Sdružení České strany sociálně demokratické a Nezávislých kandidátů	Sdružení ČSSD a Nez. kandidátů		2	007,080	2632	16.65	2
3101	544779	Lišov	1	2	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	1038	6.57	1
3101	544779	Lišov	1	3	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	2715	17.18	3
3101	544779	Lišov	1	4	901	90	Sdružení nezávislých kandidátů LIŠOVSKO	SNK LIŠOVSKO	SNK	1	080	6907	43.71	7
3101	544779	Lišov	1	5	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	2507	15.86	2
3101	544779	Lišov	2	1	371	371	Sdružení České strany sociálně demokratické a Nezávislých kandidátů	Sdružení ČSSD a Nez. kandidátů		2	007,080	305	15.08	1
3101	544779	Lišov	2	2	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	368	18.19	1
3101	544779	Lišov	2	3	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	155	7.66	0
3101	544779	Lišov	2	4	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	387	19.13	1
3101	544779	Lišov	2	5	901	90	Sdružení nezávislých kandidátů LIŠOVSKO	SNK LIŠOVSKO	SNK	1	080	807	39.91	3
