OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
7104	1	3	511382	Přerov	0	1	35	44538	prerov
7104	1	2	513750	Hranice	0	1	23	18651	hranice
7104	1	2	514705	Lipník nad Bečvou	0	1	21	8191	lipnik-nad-becvou
7104	1	2	514055	Kojetín	0	1	21	6263	kojetin
7104	1	2	519146	Tovačov	0	1	15	2508	tovacov
7104	1	1	519651	Troubky	0	1	15	2087	troubky
7104	1	6	512800	Brodek u Přerova	0	1	15	2038	brodek-u-prerova
7104	1	1	512231	Bělotín	0	1	11	1843	belotin
7104	1	6	513768	Hustopeče nad Bečvou	0	1	15	1737	hustopece-nad-becvou
7104	1	1	513491	Horní Moštěnice	0	1	15	1657	horni-mostenice
7104	1	6	513229	Dřevohostice	0	1	15	1528	drevohostice
7104	1	1	517607	Rokytnice	0	1	15	1465	rokytnice
7104	1	1	516619	Osek nad Bečvou	0	1	11	1212	osek-nad-becvou
7104	1	1	513199	Dolní Újezd	0	1	11	1199	dolni-ujezd
7104	1	2	517101	Potštát	0	1	9	1191	potstat
7104	1	1	514152	Kokory	0	1	15	1136	kokory
7104	1	1	517534	Radslavice	0	1	15	1130	radslavice
7104	1	1	512532	Bochoř	0	1	11	989	bochor
7104	1	1	520420	Veselíčko	0	1	9	869	veselicko
7104	1	1	521531	Všechovice	0	1	15	860	vsechovice
7104	1	1	517151	Prosenice	0	1	15	854	prosenice
7104	1	1	570079	Týn nad Bečvou	0	1	15	836	tyn-nad-becvou
7104	1	1	517909	Střítež nad Ludinou	0	1	9	827	stritez-nad-ludinou
7104	1	1	516201	Opatovice	0	1	15	804	opatovice
7104	1	1	513067	Černotín	0	1	11	778	cernotin
7104	1	1	515191	Lobodice	0	1	9	734	lobodice
7104	1	1	547433	Vlkoš	0	1	9	714	vlkos
7104	1	1	516694	Pavlovice u Přerova	0	1	15	704	pavlovice-u-prerova
7104	1	1	552909	Měrovice nad Hanou	0	1	15	691	merovice-nad-hanou
7104	1	1	512281	Beňov	0	1	9	684	benov
7104	1	1	556998	Jezernice	0	1	9	656	jezernice
7104	1	1	517887	Stará Ves	0	1	9	629	stara-ves
7104	1	1	517844	Soběchleby	0	1	15	604	sobechleby
7104	1	1	513211	Domaželice	0	1	7	586	domazelice
7104	1	1	552879	Uhřičice	0	1	9	571	uhricice
7104	1	1	523640	Želatovice	0	1	9	561	zelatovice
7104	1	1	517747	Skalička	0	1	7	559	skalicka
7104	1	1	512982	Citov	0	1	9	557	citov
7104	1	1	520306	Ústí	0	1	7	546	usti
7104	1	1	514471	Lazníky	0	1	9	544	lazniky
7104	1	1	516899	Polkovice	0	1	7	512	polkovice
7104	1	1	516686	Partutovice	0	1	7	507	partutovice
7104	1	1	552844	Olšovec	0	1	9	495	olsovec
7104	1	1	517666	Říkovice	0	1	9	481	rikovice
7104	1	1	513873	Jindřichov	0	1	9	479	jindrichov
7104	1	1	569542	Horní Újezd	0	1	9	442	horni-ujezd
7104	1	1	552780	Křtomil	0	1	7	436	krtomil
7104	1	1	520047	Tučín	0	1	9	434	tucin
7104	1	1	569143	Křenovice	0	1	9	428	krenovice
7104	1	1	515418	Milenov	0	1	9	425	milenov
7104	1	1	517585	Rakov	0	1	7	402	rakov
7104	1	1	516635	Paršovice	0	1	9	400	parsovice
7104	1	1	512877	Býškovice	0	1	7	388	byskovice
7104	1	1	515329	Malhotice	0	1	7	375	malhotice
7104	1	1	512826	Buk	0	1	7	354	buk
7104	1	1	519031	Teplice nad Bečvou	0	1	7	353	teplice-nad-becvou
7104	1	1	552771	Čechy	0	1	7	341	cechy
