OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
4202	546062	Pesvice	1	1	901	90	Sdružení nezávislých kandidátů - ZA ROZVOJ OBCE	SNK - ZA ROZVOJ OBCE	SNK-CELK	1	080	270	80.59	4
4202	546062	Pesvice	1	2	902	90	SNK - MLADÍ PRO PROSPERITU VENKOVA	SNK - MLADÍ PRO PROSP. VENKOVA	SNK-CELK	1	080	65	19.4	1
4202	546071	Račetice	1	1	901	90	Sdružení nezávislých kandidátů OBEC RAČETICE	SNK OBEC RAČETICE	SNK-CELK	1	080	673	58.26	4
4202	546071	Račetice	1	2	902	90	Nezávislí kandidáti za obec Račetice	Nezáv. kand. za obec Račetice	SNK-CELK	1	080	482	41.73	3
4202	546160	Nezabylice	1	1	902	90	Sdružení nezávislých kandidátů - Za lepší komunikaci a práci pro občany	SNK-Za l. k.a pr. pro občany	SNK-CELK	1	080	604	52.43	5
4202	546160	Nezabylice	1	2	901	90	Za obec krásnější	Za obec krásnější	SNK-CELK	1	080	548	47.56	4
4202	546518	Loučná pod Klínovcem	1	1	802	80	Helena Stránská, nezávislý kandidát	Helena Stránská, NK	HS, NK	1	080	14	30.52	0
4202	546518	Loučná pod Klínovcem	1	2	813	80	Petr Műller, nezávislý kandidát	Petr Műller, NK	PM, NK	1	080	36	78.5	1
4202	546518	Loučná pod Klínovcem	1	3	810	80	Ing. Rostislav Velek, nezávislý kandidát	Ing. Rostislav Velek, NK	IngRV,NK	1	080	50	109.03	1
4202	546518	Loučná pod Klínovcem	1	4	806	80	Jaroslava Grossmannová, nezávislý kandidát	Jaroslava Grossmannová, NK	JG, NK	1	080	12	26.16	0
4202	546518	Loučná pod Klínovcem	1	5	812	80	Petr Freiberg, nezávislý kandidát	Petr Freiberg, NK	PF, NK	1	080	30	65.42	1
4202	546518	Loučná pod Klínovcem	1	6	803	80	Mgr. Romana Wolfová, nezávislý kandidát	Mgr. Romana Wolfová, NK	MgrRW,NK	1	080	20	43.61	0
4202	546518	Loučná pod Klínovcem	1	7	801	80	Zdeňka Korešová, nezávislý kandidát	Zdeňka Korešová, NK	ZK, NK	1	080	12	26.16	0
4202	546518	Loučná pod Klínovcem	1	8	807	80	Jan Švábík, nezávislý kandidát	Jan Švábík, NK	JŠ, NK	1	080	32	69.78	1
4202	546518	Loučná pod Klínovcem	1	9	805	80	Vladimír Elznic, nezávislý kandidát	Vladimír Elznic, NK	VE, NK	1	080	20	43.61	1
4202	546518	Loučná pod Klínovcem	1	10	804	80	Hana Svěnčíková, nezávislý kandidát	Hana Svěnčíková, NK	HS, NK	1	080	30	65.42	1
4202	546518	Loučná pod Klínovcem	1	11	811	80	Ing. Pavel Fiala, nezávislý kandidát	Ing. Pavel Fiala, NK	IngPF,NK	1	080	18	39.25	0
4202	546518	Loučná pod Klínovcem	1	12	809	80	Petr Habásko, nezávislý kandidát	Petr Habásko, NK	PH, NK	1	080	13	28.34	0
4202	546518	Loučná pod Klínovcem	1	13	808	80	Ladislav Dekst, nezávislý kandidát	Ladislav Dekst, NK	LD, NK	1	080	34	74.14	1
4202	562971	Chomutov	1	1	129	129	SNK Evropští demokraté	SNK Evropští demokraté	SNK ED	1	129	12289	3.55	0
4202	562971	Chomutov	1	2	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	55364	16.02	6
4202	562971	Chomutov	1	3	100	100	Humanistická strana	Humanistická strana	H.S.	1	100	485	4.91	0
4202	562971	Chomutov	1	4	153	153	Dělnická strana	Dělnická strana	DS	1	153	3498	1.01	0
4202	562971	Chomutov	1	5	5	5	Strana zelených	Strana zelených	SZ	1	005	35147	10.17	4
4202	562971	Chomutov	1	6	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	119052	34.45	14
4202	562971	Chomutov	1	7	172	172	NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný)	NEZ.DEMOKRATÉ(předs.V.Železný)	NEZ/DEM	1	172	6738	1.95	0
4202	562971	Chomutov	1	8	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	95867	27.74	11
4202	562971	Chomutov	1	9	119	119	Unie pro sport a zdraví	Unie pro sport a zdraví	USZ	1	119	17095	4.94	0
4202	562980	Bílence	1	1	902	90	Ssdužení nezávislých kandidátů-Bílence, Voděrady a Škrle	SNK-Bílence, Voděrady a Škrle	SNK-CELK	1	080	76	16.68	0
4202	562980	Bílence	1	2	903	90	Sdružení nezávislých kandidátů  BÍLENCE A OKOLÍ	SNK BÍLENCE A OKOLÍ	SNK-CELK	1	080	487	47.51	5
4202	562980	Bílence	1	3	901	90	"Sdružení nezávislých kandidátů ,,Obec"""	"Sdruž.nezáv.kand. ,,Obec"""	SNK-CELK	1	080	462	57.95	4
4202	562998	Blatno	1	1	129	129	SNK Evropští demokraté	SNK Evropští demokraté	SNK ED	1	129	556	31.43	3
4202	562998	Blatno	1	2	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	614	30.85	3
4202	562998	Blatno	1	3	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	503	25.27	2
4202	562998	Blatno	1	4	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	317	15.92	1
4202	563005	Boleboř	1	1	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	134	13.52	1
4202	563005	Boleboř	1	2	901	90	"Sdružení nezávislých kandidátů ,, Za moderní venkov a bohatou obec Boleboř """	"SNK ,,Za m.v. a  b.ob.Boleboř"""	SNK-CELK	1	080	857	86.47	8
4202	563013	Březno	1	1	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	670	11.64	2
4202	563013	Březno	1	2	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	907	15.76	2
4202	563013	Březno	1	3	129	129	SNK Evropští demokraté	SNK Evropští demokraté	SNK ED	1	129	2270	39.45	6
4202	563013	Březno	1	4	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	1906	33.13	5
4202	563021	Černovice	1	1	88	88	NEZÁVISLÍ	NEZÁVISLÍ	NEZ	1	088	1220	58.96	4
4202	563021	Černovice	1	2	901	90	",,Duha"" sdružení nezávislých kandidátů"	",,Duha"" sdruž. nezáv. kand."	SNK-CELK	1	080	849	41.03	3
4202	563048	Domašín	1	1	129	129	SNK Evropští demokraté	SNK Evropští demokraté	SNK ED	1	129	284	69.77	6
4202	563048	Domašín	1	2	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	82	47.01	1
4202	563048	Domašín	1	3	801	80	Bartolomej Szombathy, nezávislý kandidát	Bartolomej Szombathy, NK	BS, NK	1	080	41	70.51	0
4202	563056	Droužkovice	1	1	801	80	Rostislav Vaňous, nezávislý kandidát	Rostislav Vaňous, NK	RV, NK	1	080	117	46.98	0
4202	563056	Droužkovice	1	2	901	90	Sdružení nezávislých kandidátů  Droužkovice prosperující	SNK Droužkovice prosperující	SNK-CELK	1	080	1181	67.75	5
4202	563056	Droužkovice	1	3	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	445	25.53	2
4202	563064	Hora Svatého Šebestiána	1	1	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	412	49.51	4
4202	563064	Hora Svatého Šebestiána	1	2	903	90	Sdružení nezávislých kandidátů - Pro lepší obec	SNK - Pro lepší obec	SNK-CELK	1	080	40	8.41	0
4202	563064	Hora Svatého Šebestiána	1	3	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	58	8.13	0
4202	563064	Hora Svatého Šebestiána	1	4	902	90	Sdružení nezávislých kandidátů  Nová Hora	Sdruž.nezáv.kand. Nová Hora	SNK-CELK	1	080	88	14.8	1
4202	563064	Hora Svatého Šebestiána	1	5	901	90	Pro lepší život na vesnici	Pro lepší život na vesnici	SNK-CELK	1	080	234	28.12	2
4202	563072	Hrušovany	1	1	102	102	Unie svobody - Demokratická unie	Unie svobody-Demokratická unie	US-DEU	1	102	103	8.87	0
4202	563072	Hrušovany	1	2	5	5	Strana zelených	Strana zelených	SZ	1	005	98	8.44	0
4202	563072	Hrušovany	1	3	901	90	Sdružení nezávislých kandidátů  PRO OBEC	Sdruž.nezáv.kand. PRO OBEC	SNK-CELK	1	080	433	37.32	4
4202	563072	Hrušovany	1	4	129	129	SNK Evropští demokraté	SNK Evropští demokraté	SNK ED	1	129	138	11.89	1
4202	563072	Hrušovany	1	5	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	191	16.46	1
4202	563072	Hrušovany	1	6	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	197	16.98	1
4202	563081	Chbany	1	1	903	90	"Sdružení nezávislých kandidátů ,,AKTIVNĚ K PROBLÉMŮM II."""	"SNK ,,AKTIVNĚ K PROBLÉMŮM II."""	SNK-CELK	1	080	778	29.4	3
4202	563081	Chbany	1	2	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	799	30.19	3
4202	563081	Chbany	1	3	901	90	Sdružení nezávislých kandidátů Za lepší život na vesnici	SNK Za lepší život na vesnici	SNK-CELK	1	080	216	9.18	0
4202	563081	Chbany	1	4	902	90	"Sdružení nezávislých kandidátů ,,AKTIVNĚ K PROBLÉMŮM I."""	"SNK ,,AKTIVNĚ K PROBLEMŮM I."""	SNK-CELK	1	080	676	25.54	3
4202	563081	Chbany	1	5	5	5	Strana zelených	Strana zelených	SZ	1	005	177	7.52	0
4202	563099	Jirkov	1	1	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	13040	14.7	4
4202	563099	Jirkov	1	2	100	100	Humanistická strana	Humanistická strana	H.S.	1	100	44	0.62	0
4202	563099	Jirkov	1	3	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	2165	2.44	0
4202	563099	Jirkov	1	4	153	153	Dělnická strana	Dělnická strana	DS	1	153	889	1	0
4202	563099	Jirkov	1	5	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	22818	25.72	8
4202	563099	Jirkov	1	6	88	88	NEZÁVISLÍ	NEZÁVISLÍ	NEZ	1	088	4713	5.31	1
4202	563099	Jirkov	1	7	129	129	SNK Evropští demokraté	SNK Evropští demokraté	SNK ED	1	129	2988	3.36	0
4202	563099	Jirkov	1	8	142	142	Sdružení pro zdraví, sport a prosperitu	Sdr.pro zdr.,sport a prosper.	SZSP	1	142	3548	4	0
4202	563099	Jirkov	1	9	172	172	NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný)	NEZ.DEMOKRATÉ(předs.V.Železný)	NEZ/DEM	1	172	4917	5.54	1
4202	563099	Jirkov	1	10	177	177	Zelení	Zelení	Z	1	177	2112	3.5	0
4202	563099	Jirkov	1	11	145	145	"""Jirkov 21.století"""	"""Jirkov 21.století"""	J 21 S	1	145	11790	13.29	4
4202	563099	Jirkov	1	12	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	13197	14.88	5
4202	563099	Jirkov	1	13	5	5	Strana zelených	Strana zelených	SZ	1	005	6463	7.28	2
4202	563102	Kadaň	1	1	413	413	Unie pro Kadaň	Unie pro Kadaň		2	080,102	4084	4.46	0
4202	563102	Kadaň	1	2	5	5	Strana zelených	Strana zelených	SZ	1	005	2236	5.99	0
4202	563102	Kadaň	1	3	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	37593	41.09	13
4202	563102	Kadaň	1	4	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	21410	23.4	7
4202	563102	Kadaň	1	5	153	153	Dělnická strana	Dělnická strana	DS	1	153	1369	1.49	0
4202	563102	Kadaň	1	6	172	172	NEZÁVISLÍ DEMOKRATÉ (předseda V.Železný)	NEZ.DEMOKRATÉ(předs.V.Železný)	NEZ/DEM	1	172	2466	2.69	0
4202	563102	Kadaň	1	7	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	4999	5.46	1
