OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
7203	544922	Střítež nad Bečvou	1	1	814	80	Matouš Melichařík	Matouš Melichařík	NK	1	080	194	73.37	1
7203	544922	Střítež nad Bečvou	1	2	813	80	Vladislav Vaněk	Vladislav Vaněk	NK	1	080	196	74.13	1
7203	544922	Střítež nad Bečvou	1	3	809	80	Ivo Šrámek	Ivo Šrámek	NK	1	080	131	49.54	0
7203	544922	Střítež nad Bečvou	1	4	807	80	Ing. Igor Dobeš, Ph.D.	Igor Dobeš	NK	1	080	312	118	1
7203	544922	Střítež nad Bečvou	1	5	820	80	Ing. Petr Běťák, Ph.D.	Petr Běťák	NK	1	080	187	70.72	1
7203	544922	Střítež nad Bečvou	1	6	801	80	Ing. Jan Vaculín	Jan Vaculín	NK	1	080	165	62.4	1
7203	544922	Střítež nad Bečvou	1	7	810	80	Jaroslav Urban	Jaroslav Urban	NK	1	080	171	64.67	1
7203	544922	Střítež nad Bečvou	1	8	804	80	Mgr. Eliška Hronešová	Eliška Hronešová	NK	1	080	165	62.4	1
7203	544922	Střítež nad Bečvou	1	9	808	80	Tomáš Folvarčný	Tomáš Folvarčný	NK	1	080	246	93.04	1
7203	544922	Střítež nad Bečvou	1	10	819	80	Václav Urban	Václav Urban	NK	1	080	95	35.93	0
7203	544922	Střítež nad Bečvou	1	11	818	80	Bc. Kristýna Urbanová	Kristýna Urbanová	NK	1	080	69	26.09	0
7203	544922	Střítež nad Bečvou	1	12	812	80	Miroslava Hlaváčová	Miroslava Hlaváčová	NK	1	080	170	64.29	1
7203	544922	Střítež nad Bečvou	1	13	821	80	Ing. Tomáš Pliska	Tomáš Pliska	NK	1	080	278	105.14	1
7203	544922	Střítež nad Bečvou	1	14	805	80	Ing. Tomáš Fabián	Tomáš Fabián	NK	1	080	249	94.17	1
7203	544922	Střítež nad Bečvou	1	15	802	80	Ing. Ladislav Trčka	Ladislav Trčka	NK	1	080	148	55.97	0
7203	544922	Střítež nad Bečvou	1	16	817	80	JUDr. Renata Divínová	Renata Divínová	NK	1	080	240	90.77	1
7203	544922	Střítež nad Bečvou	1	17	815	80	Ing. Dalibor Švec	Dalibor Švec	NK	1	080	292	110.43	1
7203	544922	Střítež nad Bečvou	1	18	806	80	Martin Skýpala	Martin Skýpala	NK	1	080	142	53.7	0
7203	544922	Střítež nad Bečvou	1	19	811	80	Ing. Jan Baláš	Jan Baláš	NK	1	080	189	71.48	1
7203	544922	Střítež nad Bečvou	1	20	803	80	Otakar Mičkal	Otakar Mičkal	NK	1	080	59	22.31	0
7203	544922	Střítež nad Bečvou	1	21	816	80	Ing. Pavel Gerla	Pavel Gerla	NK	1	080	268	101.36	1
