OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3107	552801	Opařany	1	1	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	1395	16.07	2
3107	552801	Opařany	1	2	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	2453	28.26	4
3107	552801	Opařany	1	3	901	90	"""Sdružení nezávislých kandidátů Opařany"""	SNK-Opařany	SNK	1	080	4831	55.66	9
