OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6202	551058	Brno-Židenice	1	1	721	721	TOP 09	TOP 09	TOP 09	1	721	17041	10.48	3
6202	551058	Brno-Židenice	1	2	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	12578	7.73	2
6202	551058	Brno-Židenice	1	3	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	21967	14.51	4
6202	551058	Brno-Židenice	1	4	24	24	Konzervativní strana	Konzervativní strana	KONS	1	024	116	1.03	0
6202	551058	Brno-Židenice	1	5	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	28331	17.43	6
6202	551058	Brno-Židenice	1	6	364	364	Strana zelených s podporou nezávislých kandidátů	SZ s podpodou NK		2	005,080	13770	8.47	2
6202	551058	Brno-Židenice	1	7	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	10094	6.21	2
6202	551058	Brno-Židenice	1	8	714	714	Strana svobodných občanů	Strana svobodných občanů	Svobodní	1	714	2861	3.64	0
6202	551058	Brno-Židenice	1	9	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	42369	26.06	8
6202	551058	Brno-Židenice	1	10	463	463	"""A co Brno?""  a Zelená pro Židenice"	"""A co Brno?"",Zel. pro Židenice"		2	080,158	13395	8.24	2
