OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	509388	Arneštovice	1	1	801	80	František Jíra, nezávislý kandidát	František Jíra, NK	NK	1	080	32	52.45	0
6103	509388	Arneštovice	1	2	804	80	Václav Dvořák, nezávislý kandidát	Václav Dvořák, NK	NK	1	080	54	88.52	1
6103	509388	Arneštovice	1	3	807	80	Josef Matějka, nezávislý kandidát	Josef Matějka, NK	NK	1	080	52	85.24	1
6103	509388	Arneštovice	1	4	809	80	Stanislav Suk, nezávislý kandidát	Stanislav Suk, NK	NK	1	080	61	100	1
6103	509388	Arneštovice	1	5	805	80	Josef Kudrna, nezávislý kandidát	Josef Kudrna, NK	NK	1	080	36	59.01	1
6103	509388	Arneštovice	1	6	810	80	František Šimanovský, nezávislý kandidát	František Šimanovský, NK	NK	1	080	51	83.6	1
6103	509388	Arneštovice	1	7	802	80	Ladislav Kuran, nezávislý kandidát	Ladislav Kuran, NK	NK	1	080	25	40.98	0
6103	509388	Arneštovice	1	8	808	80	Vladimír Mezera, nezávislý kandidát	Vladimír Mezera, NK	NK	1	080	53	86.88	1
6103	509388	Arneštovice	1	9	806	80	Eva Kubátová, nezávislý kandidát	Eva Kubátová, NK	NK	1	080	35	57.37	1
6103	509388	Arneštovice	1	10	803	80	Libor Dvořák, nezávislý kandidát	Libor Dvořák, NK	NK	1	080	28	45.9	0
