OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
8104	599701	Odry	1	1	902	90	Změna pro Odersko	Změna pro Odersko	SNK	1	080			
8104	599701	Odry	1	2	901	90	Rozumně a srdcem za Odry	Rozumně a srdcem za Odry	SNK	1	080			
8104	599701	Odry	1	3	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053			
8104	599701	Odry	1	4	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047			
8104	599701	Odry	1	5	1	1	KDU-ČSL	KDU-ČSL	KDU-ČSL	1	001			
8104	599701	Odry	1	6	371	371	S důvěrou pro Odry	S důvěrou pro Odry	ČSSD+NK	2	007,080			
