OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2108	534706	Chroustov	1	1	801	80	Pavla Jiroušková, nezávislý kandidát	Pavla Jiroušková, NK	NK	1	080	23	23.67	0
2108	534706	Chroustov	1	2	802	80	MAGDA HAKENOVÁ, nezávislý kandidát	MAGDA HAKENOVÁ, NK	NK	1	080	56	57.64	1
2108	534706	Chroustov	1	3	809	80	JOSEF HODOŇ, nezávislý kandidát	JOSEF HODOŇ, NK	NK	1	080	72	74.11	1
2108	534706	Chroustov	1	4	804	80	Iveta Hakenová, nezávislý kandidát	Iveta Hakenová, NK	NK	1	080	67	68.97	1
2108	534706	Chroustov	1	5	811	80	VÁCLAV NÁDVORNÍK, nezávislý kandidát	VÁCLAV NÁDVORNÍK, NK	NK	1	080	67	68.97	1
2108	534706	Chroustov	1	6	803	80	Libor Haken, nezávislý kandidát	Libor Haken, NK	NK	1	080	54	55.58	0
2108	534706	Chroustov	1	7	805	80	Milan Vančura, nezávislý kandidát	Milan Vančura, NK	NK	1	080	52	53.52	0
2108	534706	Chroustov	1	8	808	80	PAVEL VANČURA, nezávislý kandidát	PAVEL VANČURA, NK	NK	1	080	85	87.5	1
2108	534706	Chroustov	1	9	810	80	BOLESLAVA KRÁTKÁ nezávislý kandidát	BOLESLAVA KRÁTKÁ, NK	NK	1	080	53	54.55	0
2108	534706	Chroustov	1	10	807	80	JAROSLAV STRÝHAL, nezávislý kandidát	JAROSLAV STRÝHAL, NK	NK	1	080	94	96.76	1
2108	534706	Chroustov	1	11	806	80	Ilona Vančurová, nezávislý kandidát	Ilona Vančurová, NK	NK	1	080	57	58.67	1
