OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3201	554260	Srbice	1	1	807	80	Jan Homolka, nezávislý kandidát	Jan Homolka, NK	NK	1	080	60	34.88	0
3201	554260	Srbice	1	2	805	80	Adriana Šindelářová, nezávislý kandidát	Adriana Šindelářová, NK	NK	1	080	65	37.79	0
3201	554260	Srbice	1	3	802	80	Marie Kovaříková, nezávislý kandidát	Marie Kovaříková, NK	NK	1	080	35	20.34	0
3201	554260	Srbice	1	4	804	80	Ing. Hana Pluhařová, nezávislý kandidát	Ing. Hana Pluhařová, NK	NK	1	080	135	78.48	1
3201	554260	Srbice	1	5	814	80	Petr Toupal, nezávislý kandidát	Petr Toupal, NK	NK	1	080	133	77.32	1
3201	554260	Srbice	1	6	801	80	Vlasta Dušková, nezávislý kandidát	Vlasta Dušková, NK	NK	1	080	23	13.37	0
3201	554260	Srbice	1	7	806	80	Lubomíra Pečená, nezávislý kandidát	Lubomíra Pečená, NK	NK	1	080	108	62.79	1
3201	554260	Srbice	1	8	812	80	Ladislava Hrdová, nezávislý kandidát	Ladislava Hrdová, NK	NK	1	080	39	22.67	0
3201	554260	Srbice	1	9	810	80	Eva Kramerová, nezávislý kandidát	Eva Kramerová, NK	NK	1	080	122	70.93	1
3201	554260	Srbice	1	10	811	80	Václava Urbanová, nezávislý kandidát	Václava Urbanová, NK	NK	1	080	153	88.95	1
3201	554260	Srbice	1	11	809	80	Zbyněk Šteffl, nezávislý kandidát	Zbyněk Šteffl, NK	NK	1	080	116	67.44	1
3201	554260	Srbice	1	12	803	80	Jan Tesař, nezávislý kandidát	Jan Tesař, NK	NK	1	080	56	32.55	0
3201	554260	Srbice	1	13	813	80	David Šleis, nezávislý kandidát	David Šleis, NK	NK	1	080	97	56.39	1
3201	554260	Srbice	1	14	808	80	Miroslav Šalom, nezávislý kandidát	Miroslav Šalom, NK	NK	1	080	62	36.04	0
