OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6104	591866	Třebenice	1	1	812	80	Jiří Paseka, nezávislý kandidát	Jiří Paseka, NK	NK	1	080	92	41.67	0
6104	591866	Třebenice	1	2	802	80	Petr Novák, nezávislý kandidát	Petr Novák, NK	NK	1	080	144	65.22	1
6104	591866	Třebenice	1	3	805	80	Richard Borek, nezávislý kandidát	Richard Borek, NK	NK	1	080	26	11.77	0
6104	591866	Třebenice	1	4	808	80	Milan Votava, nezávislý kandidát	Milan Votava, NK	NK	1	080	164	74.28	1
6104	591866	Třebenice	1	5	811	80	Oldřich Řezáč, nezávislý kandidát	Oldřich Řezáč, NK	NK	1	080	63	28.53	0
6104	591866	Třebenice	1	6	801	80	Marie Vávrová, nezávislý kandidát	Marie Vávrová, NK	NK	1	080	133	60.24	0
6104	591866	Třebenice	1	7	810	80	Tomáš Chvátal, nezávislý kandidát	Tomáš Chvátal, NK	NK	1	080	44	19.92	0
6104	591866	Třebenice	1	8	809	80	Josef Bárta, nezávislý kandidát	Josef Bárta, NK	NK	1	080	157	71.11	1
6104	591866	Třebenice	1	9	814	80	Vlastimil Fiala, nezávislý kandidát	Vlastimil Fiala, NK	NK	1	080	135	61.14	1
6104	591866	Třebenice	1	10	807	80	Jan Novák, nezávislý kandidát	Jan Novák, NK	NK	1	080	43	19.47	0
6104	591866	Třebenice	1	11	803	80	Ladislav Svoboda, nezávislý kandidát	Ladislav Svoboda, NK	NK	1	080	171	77.45	1
6104	591866	Třebenice	1	12	804	80	Ing. Marie Šefelínová, nezávislý kandidát	Ing. Marie Šefelínová, NK	NK	1	080	97	43.93	0
6104	591866	Třebenice	1	13	813	80	Jaroslav Fučík, nezávislý kandidát	Jaroslav Fučík, NK	NK	1	080	96	43.48	0
6104	591866	Třebenice	1	14	901	90	TŘEBENICE-PLEŠICE-CHROUSTOV	TŔEBENICE-PLEŚICE-CHROUSTOV	SNK	1	080	576	28.98	4
6104	591866	Třebenice	1	15	806	80	Michal Topil, nezávislý kandidát	Michal Topil, NK	NK	1	080	46	20.83	0
