OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5203	574490	Suchý Důl	1	1	802	80	Miloš Ištok	Miloš Ištok	NK	1	080			
5203	574490	Suchý Důl	1	2	805	80	Miroslav Kulich	Miroslav Kulich	NK	1	080			
5203	574490	Suchý Důl	1	3	801	80	Jiří Heinzel	Jiří Heinzel	NK	1	080			
5203	574490	Suchý Důl	1	4	806	80	Martin Vítek	Martin Vítek	NK	1	080			
5203	574490	Suchý Důl	1	5	809	80	Radka Beranová	Radka Beranová	NK	1	080			
5203	574490	Suchý Důl	1	6	807	80	Martin Schirlo	Martin Schirlo	NK	1	080			
5203	574490	Suchý Důl	1	7	803	80	Blanka Klímová	Blanka Klímová	NK	1	080			
5203	574490	Suchý Důl	1	8	810	80	Tomáš Thér	Tomáš Thér	NK	1	080			
5203	574490	Suchý Důl	1	9	804	80	Tereza Kohlová	Tereza Kohlová	NK	1	080			
5203	574490	Suchý Důl	1	10	808	80	Petra Kozlíková	Petra Kozlíková	NK	1	080			
