OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
6103	1	2	547492	Pelhřimov	0	1	21	16707	pelhrimov
6103	1	2	547999	Humpolec	0	1	21	11102	humpolec
6103	1	2	548511	Pacov	0	1	15	5024	pacov
6103	1	2	548111	Kamenice nad Lipou	0	1	15	4039	kamenice-nad-lipou
6103	1	2	549231	Žirovnice	0	1	15	3070	zirovnice
6103	1	2	548561	Počátky	0	1	15	2657	pocatky
6103	1	2	547913	Horní Cerekev	0	1	15	1946	horni-cerekev
6103	1	2	547760	Černovice	0	1	9	1830	cernovice
6103	1	6	548332	Lukavec	0	1	15	1093	lukavec
6103	1	1	549215	Želiv	0	1	9	1086	zeliv
6103	1	6	548456	Nová Cerekev	0	1	15	1070	nova-cerekev
6103	1	2	547778	Červená Řečice	0	1	15	977	cervena-recice
6103	1	6	548464	Nový Rychnov	0	1	11	975	novy-rychnov
6103	1	1	548472	Obrataň	0	1	11	852	obratan
6103	1	1	548081	Jiřice	0	1	9	816	jirice
6103	1	1	548171	Košetice	0	1	9	742	kosetice
6103	1	1	549142	Vyskytná	0	1	9	708	vyskytna
6103	1	1	548774	Senožaty	0	1	7	697	senozaty
6103	1	6	547581	Božejov	0	1	11	681	bozejov
6103	1	1	547948	Hořepník	0	1	13	621	horepnik
6103	1	1	562009	Rynárec	0	1	7	599	rynarec
6103	1	1	547719	Častrov	0	1	11	556	castrov
6103	1	1	561967	Olešná	0	1	9	552	olesna
6103	1	1	547735	Čejov	0	1	9	445	cejov
6103	1	1	548936	Těmice	0	1	9	415	temice
6103	1	1	548391	Mnich	0	1	7	377	mnich
6103	1	1	548090	Kaliště	0	1	9	340	kaliste
6103	1	1	548219	Křelovice	0	1	7	339	krelovice
6103	1	1	548120	Kejžlice	0	1	7	326	kejzlice
6103	1	1	598712	Kojčice	0	1	7	312	kojcice
6103	1	1	547930	Horní Ves	0	1	7	310	horni-ves
6103	1	1	547662	Cetoraz	0	1	7	285	cetoraz
6103	1	1	549011	Velká Chyška	0	1	9	285	velka-chyska
6103	1	1	547638	Budíkov	0	1	9	279	budikov
6103	1	1	561100	Lidmaň	0	1	7	277	lidman
6103	1	1	548103	Kámen	0	1	7	265	kamen
6103	1	1	598755	Putimov	0	1	7	263	putimov
6103	1	1	549177	Zachotín	0	1	7	238	zachotin
6103	1	1	561797	Vystrkov	0	1	7	237	vystrkov
6103	1	1	548600	Pošná	0	1	7	236	posna
6103	1	1	548502	Onšov	0	1	9	234	onsov
6103	1	1	548201	Křeč	0	1	9	231	krec
6103	1	1	598721	Libkova Voda	0	1	7	229	libkova-voda
6103	1	1	548383	Mladé Bříště	0	1	7	228	mlade-briste
6103	1	1	561975	Zajíčkov	0	1	7	227	zajickov
6103	1	1	537608	Ústrašín	0	1	9	220	ustrasin
6103	1	1	549053	Veselá	0	1	9	216	vesela
6103	1	1	548405	Moraveč	0	1	7	212	moravec
6103	1	1	547549	Bohdalín	0	1	7	208	bohdalin
6103	1	1	561789	Rodinov	0	1	7	207	rodinov
6103	1	1	561312	Buřenice	0	1	7	205	burenice
6103	1	1	561932	Dobrá Voda	0	1	7	188	dobra-voda
6103	1	1	549002	Včelnička	0	1	7	184	vcelnicka
6103	1	1	547956	Hořice	0	1	7	182	horice
6103	1	1	548162	Komorovice	0	1	7	178	komorovice
6103	1	1	549134	Vyklantice	0	1	9	173	vyklantice
6103	1	1	548740	Samšín	0	1	9	167	samsin
6103	1	1	549045	Velký Rybník	0	1	5	167	velky-rybnik
6103	1	1	547603	Bratřice	0	1	7	165	bratrice
6103	1	1	548227	Křešín	0	1	7	148	kresin
6103	1	1	551589	Horní Rápotice	0	1	7	147	horni-rapotice
6103	1	1	537691	Ondřejov	0	1	9	142	ondrejov
6103	1	1	548146	Koberovice	0	1	7	142	koberovice
6103	1	1	548715	Řečice	0	1	9	141	recice
6103	1	1	548766	Sedlice	0	1	7	141	sedlice
6103	1	1	548367	Mezilesí	0	1	7	129	mezilesi
6103	1	1	549061	Věžná	0	1	7	128	vezna
6103	1	1	561363	Zhořec	0	1	7	127	zhorec
6103	1	1	561916	Pavlov	0	1	5	126	pavlov
6103	1	1	548731	Salačova Lhota	0	1	7	123	salacova-lhota
6103	1	1	561452	Stojčín	0	1	7	122	stojcin
6103	1	1	598704	Čížkov	0	1	11	122	cizkov
6103	1	1	598763	Svépravice	0	1	7	120	svepravice
6103	1	1	562033	Útěchovice pod Stražištěm	0	1	7	118	utechovice-pod-strazistem
6103	1	1	529834	Mezná	0	1	7	116	mezna
6103	1	1	561819	Mysletín	0	1	7	115	mysletin
6103	1	1	561371	Krasíkovice	0	1	7	113	krasikovice
6103	1	1	561924	Dehtáře	0	1	7	113	dehtare
6103	1	1	561355	Těchobuz	0	1	7	112	techobuz
6103	1	1	561142	Černov	0	1	7	111	cernov
6103	1	1	529826	Čelistná	0	1	9	107	celistna
6103	1	1	509418	Bořetín	0	1	9	104	boretin
6103	1	1	547689	Čáslavsko	0	1	7	104	caslavsko
6103	1	1	537594	Střítež	0	1	7	103	stritez
6103	1	1	561762	Dobrá Voda u Pacova	0	1	7	98	dobra-voda-u-pacova
6103	1	1	561321	Chyšná	0	1	7	97	chysna
6103	1	1	599239	Vokov	0	1	7	95	vokov
6103	1	1	547883	Hojanovice	0	1	7	94	hojanovice
6103	1	1	548235	Leskovice	0	1	7	94	leskovice
6103	1	1	561177	Nová Buková	0	1	7	93	nova-bukova
6103	1	1	561801	Bystrá	0	1	7	92	bystra
6103	1	1	509388	Arneštovice	0	1	7	90	arnestovice
6103	1	1	549126	Vojslavice	0	1	7	90	vojslavice
6103	1	1	561282	Lhota-Vlasenice	0	1	7	90	lhota-vlasenice
6103	1	1	561941	Proseč pod Křemešníkem	0	1	7	86	prosec-pod-kremesnikem
6103	1	1	561436	Polesí	0	1	5	78	polesi
6103	1	1	537730	Útěchovičky	0	1	7	76	utechovicky
