OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6203	506699	Otmarov	1	1	810	80	Tomáš Vychodil	Tomáš Vychodil	NK	1	080	54	37.46	0
6203	506699	Otmarov	1	2	809	80	Jiří Vychodil	Jiří Vychodil	NK	1	080	0	0	0
6203	506699	Otmarov	1	3	808	80	Tomáš Koláček	Tomáš Koláček	NK	1	080	130	90.18	1
6203	506699	Otmarov	1	4	805	80	Dana Grolichová	Dana Grolichová	NK	1	080	99	68.68	1
6203	506699	Otmarov	1	5	806	80	Pavel Florian	Pavel Florian	NK	1	080	128	88.8	1
6203	506699	Otmarov	1	6	803	80	Tomáš Brabec	Tomáš Brabec	NK	1	080	93	64.51	0
6203	506699	Otmarov	1	7	801	80	Jan Florian	Jan Florian	NK	1	080	110	76.31	1
6203	506699	Otmarov	1	8	804	80	Václav Gregorovič	Václav Gregorovič	NK	1	080	137	95.04	1
6203	506699	Otmarov	1	9	807	80	David Koláček	David Koláček	NK	1	080	113	78.39	1
6203	506699	Otmarov	1	10	802	80	Petra Brabcová	Petra Brabcová	NK	1	080	145	100.59	1
6203	545295	Skalička	1	1	806	80	Martin Kočí	Martin Kočí	NK	1	080	43	98.36	1
6203	545295	Skalička	1	2	807	80	Martin Holemý	Martin Holemý	NK	1	080	41	93.79	1
6203	545295	Skalička	1	3	801	80	Pavel Klíma	Pavel Klíma	NK	1	080	41	93.79	1
6203	545295	Skalička	1	4	802	80	Miroslav Pařízek	Miroslav Pařízek	NK	1	080	42	96.07	1
6203	545295	Skalička	1	5	805	80	Pavla Klímová	Pavla Klímová	NK	1	080	38	86.92	1
6203	545295	Skalička	1	6	804	80	Tomáš Nevím	Tomáš Nevím	NK	1	080	38	86.92	1
6203	545295	Skalička	1	7	803	80	Jiří Mráz	Jiří Mráz	NK	1	080	63	144.11	1
6203	549738	Ponětovice	1	1	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	1000	100	7
6203	549746	Předklášteří	1	1	901	90	KLÁŠTERÁCI	KLÁŠTERÁCI	SNK	1	080	5633	66.32	10
6203	549746	Předklášteří	1	2	166	166	STAROSTOVÉ A NEZÁVISLÍ	STAROSTOVÉ A NEZÁVISLÍ	STAN	1	166	2860	33.67	5
6203	549789	Říčky	1	1	901	90	Sdružení nezávislých kandidátů Říčky	SNK Říčky	SNK	1	080	984	100	7
6203	549894	Skryje	1	1	801	80	Michal Odehnal	Michal Odehnal	NK	1	080	26	96.8	1
6203	549894	Skryje	1	2	803	80	Jaroslav Babička	Jaroslav Babička	NK	1	080	16	59.57	0
6203	549894	Skryje	1	3	805	80	Miroslav Šimek	Miroslav Šimek	NK	1	080	26	96.8	1
6203	549894	Skryje	1	4	802	80	Růžena Panáčková	Růžena Panáčková	NK	1	080	26	96.8	1
6203	549894	Skryje	1	5	808	80	Mgr. David Kutálek	Mgr. David Kutálek	NK	1	080	19	70.74	1
6203	549894	Skryje	1	6	807	80	MUDr. Jana Jeřábková	MUDr. Jana Jeřábková	NK	1	080	28	104.25	1
6203	549894	Skryje	1	7	806	80	Bohuslav Sedlák	Bohuslav Sedlák	NK	1	080	21	78.19	1
6203	549894	Skryje	1	8	804	80	Rostislav Panáček	Rostislav Panáček	NK	1	080	26	96.8	1
6203	549908	Újezd u Tišnova	1	1	804	80	Bc. JIŘÍ KAPEŠ	Bc. JIŘÍ KAPEŠ	NK	1	080	45	82.46	1
6203	549908	Újezd u Tišnova	1	2	806	80	JAN BOROVKA	JAN BOROVKA	NK	1	080	57	104.45	1
6203	549908	Újezd u Tišnova	1	3	801	80	Ing. arch. LUCIE POHANKOVÁ, Ph.D.	Ing. arch. L. POHANKOVÁ, Ph.D.	NK	1	080	28	51.3	0
6203	549908	Újezd u Tišnova	1	4	805	80	Ing. MILAN SCHILD	Ing. MILAN SCHILD	NK	1	080	49	89.79	1
6203	549908	Újezd u Tišnova	1	5	808	80	JAN POLNICKÝ	JAN POLNICKÝ	NK	1	080	41	75.13	1
6203	549908	Újezd u Tišnova	1	6	802	80	ZDEŇKA DVOŘÁKOVÁ	ZDEŇKA DVOŘÁKOVÁ	NK	1	080	57	104.45	1
6203	549908	Újezd u Tišnova	1	7	807	80	PETR JAKEŠ	PETR JAKEŠ	NK	1	080	52	95.28	1
6203	549908	Újezd u Tišnova	1	8	803	80	Ing. JOSEF POHANKA	Ing. JOSEF POHANKA	NK	1	080	53	97.12	1
6203	550272	Cvrčovice	1	1	901	90	NEZÁVISLÍ OBČANÉ CVRČOVIC	NEZÁVISLÍ OBČANÉ CVRČOVIC	SNK	1	080	1149	48.64	4
6203	550272	Cvrčovice	1	2	902	90	Cvrčovičtí nezávislí	Cvrčovičtí nezávislí	SNK	1	080	1213	51.35	5
