OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3107	553174	Sudoměřice u Tábora	1	1	814	80	Jaroslava Mikulandová	Jaroslava Mikulandová	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	2	807	80	Bohumil Urban	Bohumil Urban	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	3	812	80	Aleš Němeček	Aleš Němeček	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	4	804	80	Dana Krubová	Dana Krubová	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	5	809	80	David Kubec	David Kubec	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	6	815	80	Marcela Soukupová	Marcela Soukupová	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	7	817	80	Pavel Kytler	Pavel Kytler	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	8	805	80	Václav Kavka	Václav Kavka	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	9	813	80	Ing. Lukáš Hlubocký	Lukáš Hlubocký	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	10	816	80	Leona Kromková, DiS.	Leona Kromková	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	11	818	80	Milan Papež	Milan Papež	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	12	801	80	Petr Sklenář	Petr Sklenář	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	13	811	80	Tomáš Paikr	Tomáš Paikr	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	14	802	80	František Mikulanda	František Mikulanda	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	15	810	80	Zdeněk Babůrek ml.	Zdeněk Babůrek ml.	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	16	806	80	Zdeněk Babůrek	Zdeněk Babůrek	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	17	808	80	Ladislav Janů	Ladislav Janů	NK	1	080			
3107	553174	Sudoměřice u Tábora	1	18	803	80	Mgr. Linda Palivcová	Linda Palivcová	NK	1	080			
