OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2110	539881	Zlatníky-Hodkovice	1	1	902	90	Sbor dobrovolných hasičů Hodkovice	SDH Hodkovice	SDH H	1	080	770	44.94	2
2110	539881	Zlatníky-Hodkovice	1	2	903	90	Pro šťastné děti, radostnou rodinu a rozvoj naší vesničky	Pro děti,rodinu a vesničku	PDDV	1	080	1299	75.81	5
2110	539881	Zlatníky-Hodkovice	1	3	901	90	Sbor dobrovolných hasičů Zlatníky	Sbor dobrovol. hasičů Zlatníky	SdhZ	1	080	1072	75.08	4
