OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
8104	568511	Hostašovice	1	1	901	90	Sdružení nezávislých kandidátů pro rozvoj obce	Sdr.nezáv.kand.pro rozvoj obce	SNK	1	080	1975	53.55	5
8104	568511	Hostašovice	1	2	902	90	Sdružení nezávislých kandidátů pro spokojenou obec	Sdr.nezáv.kand.pro spokoj.obec	SNK	1	080	896	24.29	2
8104	568511	Hostašovice	1	3	903	90	Sdružení nezávislých kandidátů obce Hostašovice	SNK obce Hostašovice	SNK	1	080	817	22.15	2
