OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2108	537501	Milovice	1	1	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	1940	6.71	1
2108	537501	Milovice	1	2	470	470	STAROSTOVÉ A NEZÁVISLÍ	STAROSTOVÉ A NEZÁVISLÍ		2	080,166	1428	4.94	0
2108	537501	Milovice	1	3	1024	1024	Otevřená radnice	Otevřená radnice	Hora 2014	1	1024	656	2.27	0
2108	537501	Milovice	1	4	112	112	MILOVICKÁ OPOZICE	MILOVICKÁ OPOZICE	HNHRM	1	112	407	1.4	0
2108	537501	Milovice	1	5	113	113	Volba pro město	Volba pro město	VPM	1	113	731	2.53	0
2108	537501	Milovice	1	6	1	1	KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ	KŘESŤ.DEMOKR.UNIE-ČS.STR.LID.	KDU-ČSL	1	001	1952	6.75	1
2108	537501	Milovice	1	7	155	155	MILOVICE - NÁŠ DOMOV	MILOVICE - NÁŠ DOMOV	DOMOV	1	155	550	1.9	0
2108	537501	Milovice	1	8	364	364	Milovice Sobě - za lepší správu města	Milovice Sobě		2	005,080	1897	6.56	1
2108	537501	Milovice	1	9	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	5033	17.42	4
2108	537501	Milovice	1	10	714	714	Strana svobodných občanů	Strana svobodných občanů	Svobodní	1	714	1408	4.87	0
2108	537501	Milovice	1	11	785	785	PRO Sport a Zdraví	PRO Sport a Zdraví	PSZ	1	785	802	3.2	0
2108	537501	Milovice	1	12	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	5468	18.93	4
2108	537501	Milovice	1	13	721	721	TOP 09	TOP 09	TOP 09	1	721	3671	12.71	2
2108	537501	Milovice	1	14	47	47	KOMUNISTICKÁ STRANA ČECH A MORAVY	KOMUNISTICKÁ STR.ČECH A MORAVY	KSČM	1	047	2938	10.17	2
