OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5102	563510	Jablonec nad Nisou	1	1	720	720	ČESKÁ PIRÁTSKÁ STRANA	ČESKÁ PIRÁTSKÁ STRANA	ČPS	1	720	4720	3.1	0
5102	563510	Jablonec nad Nisou	1	2	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	63626	16.72	5
5102	563510	Jablonec nad Nisou	1	3	53	53	OBČANSKÁ DEMOKRATICKÁ STRANA	OBČANSKÁ DEMOKRATICKÁ STRANA	ODS	1	053	99475	26.15	9
5102	563510	Jablonec nad Nisou	1	4	721	721	TOP 09	TOP 09	TOP 09	1	721	42836	11.26	4
5102	563510	Jablonec nad Nisou	1	5	166	166	"""DOMOV  NAD  NISOU"""	"""DOMOV  NAD  NISOU"""	"""STAN"""	1	166	93958	24.7	8
5102	563510	Jablonec nad Nisou	1	6	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	29273	7.69	2
5102	563510	Jablonec nad Nisou	1	7	137	137	Suverenita - blok Jany Bobošíkové, strana zdravého rozumu	Suverenita-blok J.Bobošíkové	Suveren.	1	137	12953	3.4	0
5102	563510	Jablonec nad Nisou	1	8	724	724	Strana Práv Občanů ZEMANOVCI	Strana Práv Občanů ZEMANOVCI	SPOZ	1	724	1831	1.44	0
5102	563510	Jablonec nad Nisou	1	9	144	144	Věci veřejné	Věci veřejné	VV	1	144	31196	8.2	2
5102	563510	Jablonec nad Nisou	1	10	98	98	Volte Pravý Blok www.cibulka.net	Volte Pr.Blok www.cibulka.net	PB	1	098	494	1.94	0
