OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
8105	505927	Opava	1	1	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	35631	5.7	2
8105	505927	Opava	1	2	714	714	Strana svobodných občanů	Strana svobodných občanů	Svobodní	1	714	11710	1.87	0
8105	505927	Opava	1	3	523	523	ODS, TOP 09, SOUKROMNÍCI A NEZÁVISLÍ KANDIDÁTI	ODS, TOP 09, SOUKROMNÍCI A NK	NA	3	053,080,721	87238	13.96	6
8105	505927	Opava	1	4	541	541	Piráti & Opavané	Piráti & Opavané	NA	2	080,720	68722	10.99	5
8105	505927	Opava	1	5	510	510	Změna pro Opavu	Změna pro Opavu	NA	2	080,771	47490	7.59	3
8105	505927	Opava	1	6	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	54577	8.73	4
8105	505927	Opava	1	7	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	38342	6.13	2
8105	505927	Opava	1	8	1114	1114	Svoboda a přímá demokracie - Tomio Okamura (SPD)	Svob.a př.dem.-T.Okamura (SPD)	SPD	1	1114	36791	5.88	2
8105	505927	Opava	1	9	88	88	NEZÁVISLÍ	NEZÁVISLÍ	NEZ	1	088	7634	1.22	0
8105	505927	Opava	1	10	364	364	Zelená pro Opavu, sdružení Strany zelených a nezavislých kandidátů	Zelená pro Opavu + SZ a NK	Zelení+NK	2	005,080	35939	5.75	2
8105	505927	Opava	1	11	1201	1201	JAUNER Československo 2018	JAUNER Československo 2018	JAUNER	1	1201	67	.41	0
8105	505927	Opava	1	12	768	768	ANO 2011	ANO 2011	ANO	1	768	137636	22.02	10
8105	505927	Opava	1	13	166	166	STAROSTOVÉ A NEZÁVISLÍ	STAROSTOVÉ A NEZÁVISLÍ	STAN	1	166	19418	3.1	0
8105	505927	Opava	1	14	1188	1188	Občané městských částí Opavy	Občané městských částí Opavy	OMČO	1	1188	43700	6.99	3
8105	506192	Bohuslavice	1	1	904	90	Sdružení nezávislých kandidátů 2018	SNK 2018	SNK	1	080	1211	10.6	1
8105	506192	Bohuslavice	1	2	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	1893	16.58	3
8105	506192	Bohuslavice	1	3	905	90	Generace 20	Generace 20	SNK	1	080	250	4.1	0
8105	506192	Bohuslavice	1	4	901	90	Sdružení nezávislých kandidátů pro Bohuslavice 2018	SNK pro Bohuslavice 2018	SNK	1	080	4339	38	6
8105	506192	Bohuslavice	1	5	902	90	Občané - sdružení nezávislých kandidátů	Občané - SNK	SNK	1	080	1591	13.93	2
8105	506192	Bohuslavice	1	6	903	90	Sdružení občanů Bohuslavic	Sdružení občanů Bohuslavic	SNK	1	080	2132	18.67	3
8105	506214	Bolatice	1	1	480	480	Společně pro Bolatice a Borovou	Společ. pro Bolatice a Borovou	NA	2	080,721	15209	53.83	10
8105	506214	Bolatice	1	2	902	90	Sdružení nezávislých kandidátů - Pro rozumný rozvoj Bolatic a Borové	Pro roz.rozv. Bolatic a Borové	SNK	1	080	4760	16.84	3
8105	506214	Bolatice	1	3	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	467	4.68	0
8105	506214	Bolatice	1	4	901	90	Sdružení nezávislých kandidátů - Za obec vzkvétající	SNK - Za obec vzkvétající	SNK	1	080	3607	12.76	2
8105	506214	Bolatice	1	5	903	90	Sdružení nezávislých kandidátů: Pro Bolatice a Borovou	SNK: Pro Bolatice a Borovou	SNK	1	080	4209	14.89	2
8105	506320	Brumovice	1	1	470	470	NEZÁVISLÍ	NEZÁVISLÍ	NA	2	080,166	549	9.46	0
8105	506320	Brumovice	1	2	902	90	SNK Brumovice	SNK Brumovice	SNK	1	080	6151	63.6	10
8105	506320	Brumovice	1	3	901	90	"Nová generace"""	"Nová generace"""	SNK	1	080	2970	30.71	5
8105	506451	Březová	1	1	904	90	Sdružení nezávislých kandidátů PRO BŘEZOVSKO II.	SNK PRO BŘEZOVSKO II.	SNK	1	080	1843	22.82	3
8105	506451	Březová	1	2	902	90	"Sdružení nezávislých kandidátů NEZÁVISLÍ 1"""	"SNK NEZÁVISLÍ 1"""	SNK	1	080	1984	24.56	4
8105	506451	Březová	1	3	903	90	Sdružení nezávislých kandidátů PRO BŘEZOVSKO	SNK PRO BŘEZOVSKO	SNK	1	080	3124	38.68	6
8105	506451	Březová	1	4	901	90	Sdružení nezávislých kandidátů Pro budoucnost obce	SNK Pro budoucnost obce	SNK	1	080	1124	13.91	2
8105	506460	Budišov nad Budišovkou	1	1	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	1778	12.5	2
8105	506460	Budišov nad Budišovkou	1	2	901	90	Sdružení nezávislých kandidátů Budišovsko	Sdružení nez.kand.Budišovsko	SNK	1	080	3693	25.97	4
8105	506460	Budišov nad Budišovkou	1	3	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	4001	28.14	5
8105	506460	Budišov nad Budišovkou	1	4	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	1292	9.08	1
8105	506460	Budišov nad Budišovkou	1	5	166	166	STAROSTOVÉ A NEZÁVISLÍ	STAROSTOVÉ A NEZÁVISLÍ	STAN	1	166	586	4.41	0
8105	506460	Budišov nad Budišovkou	1	6	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	2866	20.16	3
8105	506702	Dolní Benešov	1	1	902	90	Sdružení nezávislých kandidátů Dolní Benešov a Zábřeh - VĚC VEŘEJNÁ	Dol.Benešov a Zábřeh-VĚC VEŘEJ	SNK	1	080	3035	14.52	2
8105	506702	Dolní Benešov	1	2	901	90	Sdružení občanů Dolního Benešova a Zábřehu	Sdr.obč.Dol.Benešova a Zábřehu	SNK	1	080	6002	28.72	5
8105	506702	Dolní Benešov	1	3	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	4247	20.32	3
8105	506702	Dolní Benešov	1	4	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	2312	11.06	1
8105	506702	Dolní Benešov	1	5	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	1380	6.6	1
8105	506702	Dolní Benešov	1	6	903	90	Sdružení nezávislých kandidátů - Dolní Benešov a Zábřeh	SNK-Dolní Benešov a Zábřeh	SNK	1	080	3918	18.75	3
8105	506753	Háj ve Slezsku	1	1	387	387	Hájecká levice	Hájecká levice	NA	2	047,080	4751	14.39	3
8105	506753	Háj ve Slezsku	1	2	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	8433	25.55	5
8105	506753	Háj ve Slezsku	1	3	768	768	ANO 2011	ANO 2011	ANO	1	768	12819	38.84	9
8105	506753	Háj ve Slezsku	1	4	449	449	SOS PRO HÁJ	SOS PRO HÁJ	NA	2	080,129	6999	21.2	4
8105	507016	Hlučín	1	1	470	470	OBČANÉ PRO HLUČÍN	OBČANÉ PRO HLUČÍN	NA	2	080,166	35524	34.98	9
8105	507016	Hlučín	1	2	129	129	SNK Evropští demokraté	SNK Evropští demokraté	SNK ED	1	129	11245	11.07	3
8105	507016	Hlučín	1	3	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	8415	8.7	2
8105	507016	Hlučín	1	4	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	7324	7.21	2
8105	507016	Hlučín	1	5	1127	1127	Dobrá volba 2016	Dobrá volba 2016	DV 2016	1	1127	6778	6.67	1
8105	507016	Hlučín	1	6	541	541	Hlučíňáci s podporou Pirátů	Hlučíňáci s podporou Pirátů	NA	2	080,720	6680	6.57	1
8105	507016	Hlučín	1	7	480	480	Změna pro Hlučín	Změna pro Hlučín	NA	2	080,721	3738	3.68	0
8105	507016	Hlučín	1	8	768	768	ANO 2011	ANO 2011	ANO	1	768	12057	11.87	3
8105	507016	Hlučín	1	9	88	88	NEZÁVISLÍ	NEZÁVISLÍ	NEZ	1	088	3529	3.47	0
8105	507016	Hlučín	1	10	1114	1114	Svoboda a přímá demokracie - Tomio Okamura (SPD)	Svob.a př.dem.-T.Okamura (SPD)	SPD	1	1114	2828	3.07	0
8105	507016	Hlučín	1	11	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	3418	3.36	0
8105	507105	Hněvošice	1	1	901	90	Kandidáti pro rozvoj obce Hněvošice	Kand.pro rozvoj obce Hněvošice	SNK	1	080	2998	100	9
8105	507113	Holasovice	1	1	819	80	Mgr. Jan Heisig	Mgr. Jan Heisig	NK	1	080	227	61.77	1
8105	507113	Holasovice	1	2	817	80	Libor Hřivnáč	Libor Hřivnáč	NK	1	080	222	60.41	0
8105	507113	Holasovice	1	3	802	80	Eva Sglundová	Eva Sglundová	NK	1	080	252	68.57	1
8105	507113	Holasovice	1	4	815	80	Ing. Václav Volný	Ing. Václav Volný	NK	1	080	491	133.61	1
8105	507113	Holasovice	1	5	805	80	Vladimír Smolec	Vladimír Smolec	NK	1	080	213	57.96	0
8105	507113	Holasovice	1	6	816	80	Bc. Oldřich Šebela	Bc. Oldřich Šebela	NK	1	080	279	75.92	1
8105	507113	Holasovice	1	7	804	80	Ing. Dušan Opatřil	Ing. Dušan Opatřil	NK	1	080	210	57.14	0
8105	507113	Holasovice	1	8	801	80	Jiří Pola	Jiří Pola	NK	1	080	228	62.04	1
8105	507113	Holasovice	1	9	818	80	Ing. Jiří Quis	Ing. Jiří Quis	NK	1	080	271	73.74	1
8105	507113	Holasovice	1	10	811	80	Vlasta Uvírová	Vlasta Uvírová	NK	1	080	327	88.98	1
8105	507113	Holasovice	1	11	806	80	Kamil Chlebek	Kamil Chlebek	NK	1	080	95	25.85	0
8105	507113	Holasovice	1	12	820	80	Pavel Glogovský	Pavel Glogovský	NK	1	080	230	62.59	1
8105	507113	Holasovice	1	13	813	80	Marek Paleta	Marek Paleta	NK	1	080	385	104.77	1
8105	507113	Holasovice	1	14	814	80	Bc. Kamil Kramný	Bc. Kamil Kramný	NK	1	080	337	91.7	1
8105	507113	Holasovice	1	15	821	80	Zdeněk Heisig	Zdeněk Heisig	NK	1	080	260	70.75	1
8105	507113	Holasovice	1	16	812	80	Martin Citron	Martin Citron	NK	1	080	271	73.74	1
8105	507113	Holasovice	1	17	808	80	Marek Stavař	Marek Stavař	NK	1	080	247	67.21	1
8105	507113	Holasovice	1	18	810	80	Iveta Brigulová	Iveta Brigulová	NK	1	080	218	59.32	0
8105	507113	Holasovice	1	19	807	80	Jan Hroch	Jan Hroch	NK	1	080	222	60.41	0
8105	507113	Holasovice	1	20	809	80	Petr Bolík	Petr Bolík	NK	1	080	270	73.47	1
8105	507113	Holasovice	1	21	803	80	Petr Kořistka	Petr Kořistka	NK	1	080	257	69.93	1
8105	507261	Hrabyně	1	1	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	1977	47.09	4
8105	507261	Hrabyně	1	2	901	90	Nezávislí kandidáti - hasiči	Nezávislí kandidáti - hasiči	SNK	1	080	2221	52.9	5
8105	507270	Hradec nad Moravicí	1	1	768	768	ANO 2011	ANO 2011	ANO	1	768	5590	12.64	3
8105	507270	Hradec nad Moravicí	1	2	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	8050	18.21	4
8105	507270	Hradec nad Moravicí	1	3	541	541	KULTURNÍ MĚSTO	KULTURNÍ MĚSTO	NA	2	080,720	3740	8.46	2
8105	507270	Hradec nad Moravicí	1	4	901	90	Sdružení nezávislých kandidátů OBČANÉ OBČANŮM	SNK OBČANÉ OBČANŮM	SNK	1	080	7915	17.9	4
