OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6102	587010	Dlouhá Brtnice	1	1	901	90	SBOR DOBROVOLNÝCH HASIČŮ DLOUHÁ BRTNICE	SBOR DOB.HAS. DLOUHÁ BRTNICE	SNK	1	080			
6102	587010	Dlouhá Brtnice	1	2	902	90	Nezávislí příznivci rybolovu	Nezávislí příznivci rybolovu	SNK	1	080			
