OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6102	586846	Jihlava	1	1	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	76478	15.24	7
6102	586846	Jihlava	1	2	98	98	Volte Pravý Blok www.cibulka.net	Volte Pr.Blok www.cibulka.net	PB	1	098	577	2.12	0
6102	586846	Jihlava	1	3	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	113702	23.29	10
6102	586846	Jihlava	1	4	721	721	TOP 09	TOP 09	TOP 09	1	721	52110	10.38	4
6102	586846	Jihlava	1	5	477	477	Krásná Jihlava NOJ - Jihlavská aliance - Svobodní	Krásná Jihlava NOJ-JA-Svobodní		2	080,714	41720	8.54	3
6102	586846	Jihlava	1	6	144	144	Věci veřejné	Věci veřejné	VV	1	144	15013	2.99	0
6102	586846	Jihlava	1	7	679	679	Strana Práv Občanů ZEMANOVCI, Suverenita - blok Jany Bobošíkové, strana zdravého rozumu	SPO ZEMANOVCI, Suverenita		2	137,724	4127	2.02	0
6102	586846	Jihlava	1	8	147	147	MĚSTO LIDEM	MĚSTO LIDEM	ML	1	147	13184	2.62	0
6102	586846	Jihlava	1	9	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	122135	24.35	11
6102	586846	Jihlava	1	10	181	181	Nestraníci	Nestraníci	Nestran.	1	181	10862	3.48	0
6102	586846	Jihlava	1	11	5	5	Strana zelených	Strana zelených	SZ	1	005	19742	3.93	0
6102	586846	Jihlava	1	12	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	31897	6.35	2
